gene,score
ENSG00000106483,0.00035835737515033334
ENSG00000002933,0.0003571234497112329
ENSG00000109610,0.00035515416319757014
ENSG00000135374,0.00035191605354853347
ENSG00000125730,0.0003475461262111367
ENSG00000170458,0.00034338842673068293
ENSG00000146674,0.0003432521059933314
ENSG00000100292,0.00034178853408702465
ENSG00000066813,0.0003407188888572148
ENSG00000124564,0.00033954759617731356
ENSG00000106565,0.00033828980357107586
ENSG00000153563,0.0003346162003517017
ENSG00000187513,0.0003346110427362
ENSG00000069122,0.00033382334238162464
ENSG00000211679,0.00033307451648458296
ENSG00000158874,0.0003323587927127234
ENSG00000023445,0.00033060261971770195
ENSG00000123500,0.0003282597392156653
ENSG00000112149,0.00032263220095265436
ENSG00000134817,0.00031872832098848173
ENSG00000166927,0.0003153400667307324
ENSG00000182600,0.0003144292380588606
ENSG00000110245,0.0003084109872297994
ENSG00000048462,0.0003079460835401068
ENSG00000205426,0.0003069130938540676
ENSG00000099953,0.0003048972842314113
ENSG00000078401,0.00030382741791058364
ENSG00000234883,0.00030344287284087587
ENSG00000211673,0.000302575655010046
ENSG00000211666,0.0003005350264830084
ENSG00000171234,0.0002979213313087214
ENSG00000237541,0.00029779820183100416
ENSG00000162998,0.00029662211225322854
ENSG00000134873,0.00029532827501785335
ENSG00000060718,0.00028909009204243263
ENSG00000203747,0.00028543271358930046
ENSG00000164483,0.0002825708340543372
ENSG00000188536,0.0002821249473015068
ENSG00000089199,0.00028059280953834334
ENSG00000189377,0.0002796086598994692
ENSG00000100450,0.0002780401132914147
ENSG00000168497,0.00027623918144185385
ENSG00000229028,0.000275561492845925
ENSG00000121742,0.0002737458878147753
ENSG00000168333,0.00026928304537305513
