ensg,symbol,HVG_rank,HVG_normrank,HVG_normscore,DE_Immune_rank,DE_Immune_normrank,DE_Immune_normscore,DE_Malignant_rank,DE_Malignant_normrank,DE_Malignant_normscore,SpaPROS_rank,SpaPROS_normrank,SpaPROS_normscore,scGeneFit_rank,scGeneFit_normrank,scGeneFit_normscore,RF_celltype_rank,RF_celltype_normrank,RF_celltype_normscore,RF_malignant_rank,RF_malignant_normrank,RF_malignant_normscore,n_methods,mean_normrank,mean_normscore,aggregate_score
ENSG00000227510,LINC01442,,,,,,,,,,2913.0,0.02900966988996334,,1980.0,0.3401133711237079,0.0,,,,,,,2,0.1845615205068356,0.0,4.184561520506835
ENSG00000100625,ENSG00000100625,,,,4150.0,0.0903310677483008,0.005630573759168371,8868.0,0.23632762036000343,0.035145062202809337,,,,,,,,,,,,,2,0.16332934405415211,0.020387817980988855,4.183717162035141
ENSG00000138802,ENSG00000138802,,,,4505.0,0.012497259372944547,0.0018895303820294941,8081.0,0.3041081732839549,0.04802288418193827,,,,,,,,,,,,,2,0.15830271632844972,0.024956207281983882,4.183258923610434
ENSG00000146426,ENSG00000146426,,,,3867.0,0.15237886428414826,0.00944729967144208,9526.0,0.1796572216002067,0.025017575923954875,,,,,,,,,,,,,2,0.16601804294217748,0.017232437797698476,4.183250480739876
ENSG00000158773,ENSG00000158773,,,,3769.0,0.17386538039903532,0.01087551736425877,9764.0,0.15915941779347176,0.02176069046421467,,,,,,,,,,,,,2,0.16651239909625354,0.01631810391423672,4.18283050301049
ENSG00000204152,ENSG00000204152,,,,3936.0,0.13725060293795222,0.008267893252516725,9379.0,0.19231762983377831,0.027246450355350893,,,,,,,,,,,,,2,0.16478411638586526,0.01775717180393381,4.1825412881898
ENSG00000173681,ENSG00000173681,,,,4501.0,0.013374260030694973,0.0019243434700340763,8119.0,0.3008354146929636,0.04735216002761344,,,,,,,,,,,,,2,0.15710483736182929,0.024638251748823756,4.181743089110653
ENSG00000205837,LINC00487,,,,,,,,,,2125.0,0.2917639213071024,,2787.0,0.07102367455818603,0.0,,,,,,,2,0.1813937979326442,0.0,4.181393797932644
ENSG00000278129,ENSG00000278129,,,,4523.0,0.00855075641306735,0.0017159654917458108,8079.0,0.3042804237361123,0.04808746536161358,,,,,,,,,,,,,2,0.15641559007458983,0.024901715426679696,4.18131730550127
ENSG00000258482,TRAV15,,,,,,,,,,2412.0,0.19606535511837275,,2503.0,0.1657219073024342,0.0,,,,,,,2,0.18089363121040347,0.0,4.180893631210403
ENSG00000104142,ENSG00000104142,,,,4239.0,0.07081780311335228,0.004429184132396855,8731.0,0.2481267763327879,0.03755117741372619,,,,,,,,,,,,,2,0.1594722897230701,0.02099018077306152,4.180462470496132
ENSG00000253534,TRBV6-8,,,,,,,,,,2403.0,0.19906635545181728,,2516.0,0.16138712904301433,0.0,,,,,,,2,0.1802267422474158,0.0,4.180226742247416
ENSG00000172382,ENSG00000172382,,,,4403.0,0.03486077614558214,0.0029386894655904026,8372.0,0.2790457324950478,0.04306394140828204,,,,,,,,,,,,,2,0.15695325432031498,0.02300131543693622,4.179954569757251
ENSG00000070601,ENSG00000070601,,,,3323.0,0.27165095373821535,0.017439122667484316,10901.0,0.06123503574196887,0.007399196872594965,,,,,,,,,,,,,2,0.1664429947400921,0.01241915977003964,4.178862154510131
ENSG00000074621,ENSG00000074621,,,,4387.0,0.03836877877658407,0.003067926919901994,8431.0,0.27396434415640336,0.04224839354825573,,,,,,,,,,,,,2,0.15616656146649371,0.02265816023407886,4.178824721700573
ENSG00000234142,LINC01675,,,,,,,,,,2155.0,0.28176058686228744,,2774.0,0.07535845281760589,0.0,,,,,,,2,0.17855951983994667,0.0,4.178559519839947
ENSG00000138658,ENSG00000138658,,,,3594.0,0.21223415917561939,0.013515935777630177,10264.0,0.11609680475411244,0.01506982383644692,,,,,,,,,,,,,2,0.1641654819648659,0.014292879807038548,4.178458361771905
ENSG00000198881,ASB12,,,,,,,,,,2664.0,0.11203734578192726,,2270.0,0.2434144714904969,0.0,,,,,,,2,0.17772590863621207,0.0,4.177725908636212
ENSG00000166819,PLIN1,,,,,,,,,,2027.0,0.32444148049349786,,2907.0,0.031010336778926284,0.0,,,,,,,2,0.17772590863621207,0.0,4.177725908636212
ENSG00000197769,ENSG00000197769,,,,3159.0,0.3076079807059855,0.020025769549511113,11323.0,0.024890190336749662,0.002914932615101128,,,,,,,,,,,,,2,0.16624908552136758,0.01147035108230612,4.177719436603674
ENSG00000233559,ENSG00000233559,,,,4074.0,0.10699408024556023,0.006515613999279096,9161.0,0.21109292911893895,0.030738949632188928,,,,,,,,,,,,,2,0.1590435046822496,0.01862728181573401,4.177670786497983
ENSG00000223466,LINC01825,,,,,,,,,,2146.0,0.28476158719573186,,2789.0,0.07035678559519842,0.0,,,,,,,2,0.17755918639546514,0.0,4.177559186395465
ENSG00000178172,SPINK6,,,,,,,,,,2258.0,0.24741580526842277,,2678.0,0.10736912304101365,0.0,,,,,,,2,0.1773924641547182,0.0,4.177392464154718
ENSG00000108423,ENSG00000108423,,,,4386.0,0.03858802894102176,0.0030721791533593213,8471.0,0.27051933511325466,0.04168286417211796,,,,,,,,,,,,,2,0.1545536820271382,0.02237752166273864,4.176931203689876
ENSG00000226688,ENSG00000226688,,,,3881.0,0.1493093619820215,0.009252185773378434,9627.0,0.17095857376625612,0.023735327558913118,,,,,,,,,,,,,2,0.1601339678741388,0.016493756666145776,4.1766277245402845
ENSG00000280969,RPS4Y2,,,,,,,,,,1989.0,0.33711237079026346,,2954.0,0.015338446148716267,0.0,,,,,,,2,0.17622540846948986,0.0,4.17622540846949
ENSG00000258285,TESC-AS1,,,,,,,,,,2245.0,0.25175058352784263,,2699.0,0.10036678892964324,0.0,,,,,,,2,0.17605868622874293,0.0,4.1760586862287425
ENSG00000176715,ENSG00000176715,,,,4072.0,0.10743258057443539,0.006580843533719029,9203.0,0.20747566962363273,0.030207493862017976,,,,,,,,,,,,,2,0.15745412509903406,0.0183941686978685,4.175848293796903
ENSG00000215018,ENSG00000215018,,,,3512.0,0.2302126726595045,0.014472405343687923,10509.0,0.0949961243648264,0.011923260516302572,,,,,,,,,,,,,2,0.16260439851216546,0.013197832929995247,4.175802231442161
ENSG00000257127,CLLU1,,,,,,,,,,2307.0,0.23107702567522503,,2640.0,0.12004001333777925,0.0,,,,,,,2,0.17555851950650214,0.0,4.175558519506502
ENSG00000260286,ARMH2,,,,,,,,,,2659.0,0.11370456818939645,,2290.0,0.23674558186062022,0.0,,,,,,,2,0.17522507502500834,0.0,4.175225075025009
ENSG00000137601,ENSG00000137601,,,,4224.0,0.07410655557991663,0.004697457326558924,8874.0,0.2358108690035311,0.03507884443828117,,,,,,,,,,,,,2,0.15495871229172387,0.019888150882420047,4.174846863174144
ENSG00000274978,RNU11,,,,,,,,,,2329.0,0.22374124708236076,,2625.0,0.12504168056018672,0.0,,,,,,,2,0.17439146382127374,0.0,4.174391463821274
ENSG00000267368,ENSG00000267368,,,,4028.0,0.11707958780969085,0.0069619189778890615,9332.0,0.1963655154594781,0.02798145375984634,,,,,,,,,,,,,2,0.15672255163458448,0.0174716863688677,4.1741942380034525
ENSG00000102606,ENSG00000102606,,,,4155.0,0.08923481692611268,0.005519357071199912,9046.0,0.2209973301179916,0.032405627699036696,,,,,,,,,,,,,2,0.15511607352205214,0.018962492385118303,4.174078565907171
ENSG00000196220,ENSG00000196220,,,,3707.0,0.18745889059416798,0.011805101652509446,10089.0,0.1311687193178882,0.017400930872781106,,,,,,,,,,,,,2,0.1593138049560281,0.014603016262645277,4.173916821218674
ENSG00000215472,ENSG00000215472,,,,3487.0,0.2356939267704451,0.014650439079596787,10614.0,0.08595297562656101,0.010706951560359711,,,,,,,,,,,,,2,0.16082345119850305,0.012678695319978249,4.173502146518482
ENSG00000174928,ENSG00000174928,,,,3898.0,0.14558210918658188,0.008950613824925815,9674.0,0.16691068814055632,0.023160739390938875,,,,,,,,,,,,,2,0.1562463986635691,0.016055676607932345,4.172302075271501
ENSG00000149646,ENSG00000149646,,,,4381.0,0.03968427976320987,0.0031496619112405394,8575.0,0.2615623116010679,0.04011362954611265,,,,,,,,,,,,,2,0.1506232956821389,0.021631645728676596,4.172254941410816
ENSG00000259997,IGHV1OR16-4,,,,,,,,,,2864.0,0.04534844948316108,,2103.0,0.29909969989996665,0.0,,,,,,,2,0.17222407469156387,0.0,4.172224074691564
ENSG00000068024,ENSG00000068024,,,,3965.0,0.1308923481692611,0.007855824705194202,9519.0,0.18026009818275768,0.025177187828520603,,,,,,,,,,,,,2,0.1555762231760094,0.016516506266857404,4.172092729442866
ENSG00000182698,RESP18,,,,,,,,,,2101.0,0.29976658886295426,,2867.0,0.04434811603867961,0.0,,,,,,,2,0.17205735245081694,0.0,4.172057352450817
ENSG00000118507,ENSG00000118507,,,,3190.0,0.3008112256084192,0.01957067226349316,11381.0,0.019894927224183956,0.002171347340449331,,,,,,,,,,,,,2,0.1603530764163016,0.010871009801971246,4.171224086218273
ENSG00000102699,ENSG00000102699,,,,3890.0,0.14733611050208284,0.009032853268925547,9727.0,0.1623460511583843,0.022319372478131545,,,,,,,,,,,,,2,0.15484108083023357,0.015676112873528547,4.170517193703762
ENSG00000173868,PHOSPHO1,,,,,,,,,,1999.0,0.3337779259753251,,2979.0,0.007002334111370412,0.0,,,,,,,2,0.17039013004334774,0.0,4.170390130043348
ENSG00000187792,ENSG00000187792,,,,4132.0,0.094277570708178,0.005772134689516225,9182.0,0.2092842993712859,0.030515480090724936,,,,,,,,,,,,,2,0.15178093503973195,0.01814380739012058,4.169924742429853
ENSG00000127993,ENSG00000127993,,,,3977.0,0.1282613461960096,0.007658982788440123,9534.0,0.17896821979157695,0.024921611302998848,,,,,,,,,,,,,2,0.15361478299379328,0.016290297045719486,4.169905080039513
ENSG00000100439,ENSG00000100439,,,,4210.0,0.0771760578820434,0.004895453532477763,9011.0,0.22401171303074674,0.03297367768785642,,,,,,,,,,,,,2,0.15059388545639507,0.01893456561016709,4.1695284510665624
ENSG00000253325,IGHV7-34-1,,,,,,,,,,2955.0,0.015005001667222406,,2029.0,0.32377459153051014,0.0,,,,,,,2,0.16938979659886627,0.0,4.169389796598867
ENSG00000242641,LINC00971,,,,,,,,,,2224.0,0.25875291763921304,,2761.0,0.07969323107702564,0.0,,,,,,,2,0.16922307435811934,0.0,4.169223074358119
ENSG00000248492,ZFAT-AS1,,,,,,,,,,2323.0,0.22574191397132382,,2663.0,0.11237079026342112,0.0,,,,,,,2,0.16905635211737247,0.0,4.169056352117373
ENSG00000196167,ENSG00000196167,,,,4092.0,0.10304757728568292,0.006357691044414048,9301.0,0.19903539746791832,0.02841288200782823,,,,,,,,,,,,,2,0.15104148737680062,0.01738528652612114,4.1684267739029215
ENSG00000123143,ENSG00000123143,,,,3180.0,0.30300372725279545,0.019748993839895358,11470.0,0.012229782103178044,0.0013203930324984852,,,,,,,,,,,,,2,0.15761675467798675,0.010534693436196922,4.168151448114184
ENSG00000140107,SLC25A47,,,,,,,,,,2314.0,0.22874291430476823,,2681.0,0.10636878959653218,0.0,,,,,,,2,0.1675558519506502,0.0,4.167555851950651
ENSG00000168228,ENSG00000168228,,,,3983.0,0.1269458452093839,0.007610257735168312,9569.0,0.17595383687882182,0.024351834966500546,,,,,,,,,,,,,2,0.15144984104410286,0.01598104635083443,4.1674308873949375
ENSG00000130449,ENSG00000130449,,,,3597.0,0.21157640868230654,0.023379013723701974,10583.0,0.08862285763500133,0.011094246419027216,,,,,,,,,,,,,2,0.15009963315865393,0.017236630071364594,4.167336263230018
ENSG00000162399,BSND,,,,,,,,,,2825.0,0.05835278426142043,,2174.0,0.27542514171390464,0.0,,,,,,,2,0.16688896298766254,0.0,4.166888962987662
ENSG00000154040,ENSG00000154040,,,,4380.0,0.03990352992764745,0.0031555006824678595,8684.0,0.2521746619584876,0.0383248151010914,,,,,,,,,,,,,2,0.14603909594306752,0.020740157891779628,4.166779253834847
ENSG00000181785,ENSG00000181785,,,,3551.0,0.22166191624643716,0.013992945043168826,10604.0,0.08681422788734816,0.01085348529322599,,,,,,,,,,,,,2,0.15423807206689266,0.012423215168197409,4.166661287235089
ENSG00000255274,SMIM35,,,,,,,,,,2288.0,0.23741247082360784,,2716.0,0.09469823274424805,0.0,,,,,,,2,0.16605535178392794,0.0,4.166055351783928
ENSG00000188315,ENSG00000188315,,,,4156.0,0.0890155667616751,0.005509267042245754,9214.0,0.20652829213676682,0.03006381531236589,,,,,,,,,,,,,2,0.14777192944922096,0.017786541177305822,4.165558470626527
ENSG00000187860,ENSG00000187860,,,,4465.0,0.021267265950449477,0.002270602899008065,8518.0,0.26647144948755486,0.040912069880929235,,,,,,,,,,,,,2,0.14386935771900217,0.02159133638996865,4.165460694108971
ENSG00000126215,ENSG00000126215,,,,4081.0,0.10545932909449685,0.006422130237160447,9398.0,0.19068125053828267,0.0269453368763307,,,,,,,,,,,,,2,0.14807028981638976,0.016683733556745572,4.164754023373136
ENSG00000075234,ENSG00000075234,,,,4274.0,0.06314404735803547,0.00393588504639697,8960.0,0.22840409956076135,0.033643654725328764,,,,,,,,,,,,,2,0.1457740734593984,0.018789769885862867,4.1645638433452605
ENSG00000180233,ENSG00000180233,,,,4116.0,0.09778557333918003,0.006062030071244697,9341.0,0.1955903884247696,0.02786931913652702,,,,,,,,,,,,,2,0.14668798088197482,0.016965674603885858,4.16365365548586
ENSG00000204110,LINC02520,,,,,,,,,,2261.0,0.2464154718239413,,2766.0,0.07802600866955656,0.0,,,,,,,2,0.16222074024674893,0.0,4.162220740246749
ENSG00000235899,LINC01564,,,,,,,,,,2275.0,0.2417472490830277,,2754.0,0.08202734244748244,0.0,,,,,,,2,0.16188729576525507,0.0,4.161887295765255
ENSG00000135365,ENSG00000135365,,,,4107.0,0.09975882481911857,0.006170866952558171,9409.0,0.18973387305141676,0.02674431620155463,,,,,,,,,,,,,2,0.14474634893526767,0.0164575915770564,4.1612039405123245
ENSG00000151117,ENSG00000151117,,,,4058.0,0.11050208287656216,0.00667310275407794,9522.0,0.18000172250452162,0.025135241388051132,,,,,,,,,,,,,2,0.1452519026905419,0.015904172071064537,4.161156074761607
ENSG00000175104,ENSG00000175104,,,,3342.0,0.26748520061390046,0.007368332191315606,11134.0,0.041167858065627394,0.00490393357530586,,,,,,,,,,,,,2,0.15432652933976393,0.006136132883310733,4.160462662223075
ENSG00000197168,ENSG00000197168,,,,4134.0,0.09383907037930284,0.005757647043262348,9376.0,0.19257600551201448,0.027344123190081317,,,,,,,,,,,,,2,0.14320753794565866,0.016550885116671833,4.159758423062331
ENSG00000067955,ENSG00000067955,,,,3925.0,0.13966235474676603,0.008481459189798249,9873.0,0.14977176815089144,0.02020757778572655,,,,,,,,,,,,,2,0.14471706144882873,0.0143445184877624,4.1590615799365915
ENSG00000146350,ENSG00000146350,,,,4481.0,0.017759263319447438,0.0021575128085067796,8620.0,0.25768667642752563,0.039211798756575586,,,,,,,,,,,,,2,0.13772296987348653,0.020684655782541184,4.158407625656028
ENSG00000078795,ENSG00000078795,,,,3277.0,0.281736461302346,0.018087748289526407,11439.0,0.01489966411161825,0.0015929936672707235,,,,,,,,,,,,,2,0.1483180627069821,0.009840370978398565,4.158158433685381
ENSG00000165023,ENSG00000165023,,,,3798.0,0.1675071256303442,0.010589872264526654,10200.0,0.12160881922315048,0.015905067836505617,,,,,,,,,,,,,2,0.14455797242674734,0.013247470050516135,4.1578054424772635
ENSG00000235493,ENSG00000235493,,,,3542.0,0.22363516772637582,0.014086358552692491,10812.0,0.06890018086297478,0.00848514391142525,,,,,,,,,,,,,2,0.1462676742946753,0.01128575123205887,4.157553425526734
ENSG00000204791,SMPD5,,,,,,,,,,2425.0,0.191730576858953,,2631.0,0.12304101367122378,0.0,,,,,,,2,0.1573857952650884,0.0,4.157385795265088
ENSG00000198252,ENSG00000198252,,,,4536.0,0.00570050427537816,0.001426575538409009,8516.0,0.2666436999397124,0.040916539888311246,,,,,,,,,,,,,2,0.13617210210754527,0.02117155771336013,4.1573436598209055
ENSG00000154240,ENSG00000154240,,,,3935.0,0.1374698531023898,0.008276758739711145,9889.0,0.14839376453363196,0.020069136307603583,,,,,,,,,,,,,2,0.14293180881801087,0.014172947523657364,4.157104756341668
ENSG00000197580,ENSG00000197580,,,,3511.0,0.2304319228239421,0.014487903846725134,10902.0,0.06114891051589011,0.007391319504616261,,,,,,,,,,,,,2,0.1457904166699161,0.010939611675670698,4.156730028345587
ENSG00000187492,ENSG00000187492,,,,3539.0,0.22429291821968866,0.014098538596347335,10836.0,0.06683317543708556,0.008185290738746024,,,,,,,,,,,,,2,0.1455630468283871,0.01114191466754668,4.156704961495934
ENSG00000131061,ENSG00000131061,,,,3872.0,0.15128261346196015,0.009399872339716446,10051.0,0.1344414779088795,0.0178275608897152,,,,,,,,,,,,,2,0.14286204568541983,0.013613716614715823,4.156475762300135
ENSG00000042813,ZPBP,,,,,,,,,,2499.0,0.16705568522840952,,2564.0,0.14538179393131045,0.0,,,,,,,2,0.15621873957986,0.0,4.1562187395798595
ENSG00000110497,ENSG00000110497,,,,4364.0,0.04341153255864938,0.003255112032037634,8928.0,0.23116010679528032,0.03418157160556144,,,,,,,,,,,,,2,0.13728581967696485,0.018718341818799538,4.156004161495765
ENSG00000163877,ENSG00000163877,,,,4496.0,0.01447051085288309,0.002007377158649288,8636.0,0.25630867281026615,0.038974017937927465,,,,,,,,,,,,,2,0.13538959183157462,0.020490697548288375,4.155880289379863
ENSG00000144136,ENSG00000144136,,,,3301.0,0.276474457355843,0.006359359543544848,11313.0,0.02575144259753681,0.0029998328344176444,,,,,,,,,,,,,2,0.1511129499766899,0.004679596188981247,4.155792546165671
ENSG00000158445,ENSG00000158445,,,,4023.0,0.11817583863187897,0.007008193971910909,9721.0,0.16286280251485663,0.022376853327622553,,,,,,,,,,,,,2,0.1405193205733678,0.01469252364976673,4.1552118442231345
ENSG00000281398,ENSG00000281398,,,,4104.0,0.10041657531243153,0.006230765095623432,9543.0,0.17819309275686845,0.024772780004472108,,,,,,,,,,,,,2,0.13930483403465,0.01550177255004777,4.154806606584698
ENSG00000268350,ENSG00000268350,,,,4389.0,0.0379302784477088,0.0030496905171214866,8915.0,0.23227973473430363,0.03445222012554798,,,,,,,,,,,,,2,0.13510500659100622,0.018750955321334733,4.153855961912341
ENSG00000182986,ENSG00000182986,,,,4148.0,0.09076956807717607,0.005667334405222708,9476.0,0.18396348290414266,0.0256382106081352,,,,,,,,,,,,,2,0.13736652549065936,0.015652772506678955,4.153019297997338
ENSG00000160505,NLRP4,,,,,,,,,,2117.0,0.29443147715905305,,2966.0,0.01133711237079027,0.0,,,,,,,2,0.15288429476492166,0.0,4.152884294764922
ENSG00000153975,ENSG00000153975,,,,4095.0,0.10238982679237008,0.006334988723199812,9603.0,0.17302557919214534,0.024000146028703637,,,,,,,,,,,,,2,0.1377077029922577,0.015167567375951724,4.1528752703682095
ENSG00000188038,NRN1L,,,,,,,,,,2172.0,0.27609203067689225,,2913.0,0.02900966988996334,0.0,,,,,,,2,0.1525508502834278,0.0,4.152550850283427
ENSG00000154309,ENSG00000154309,,,,4064.0,0.10918658188993646,0.006645067090028058,9696.0,0.1650159331668246,0.0228275080475184,,,,,,,,,,,,,2,0.13710125752838054,0.014736287568773229,4.151837545097154
ENSG00000145029,ENSG00000145029,,,,3903.0,0.14448585836439376,0.008807467332538453,10074.0,0.13246059770906904,0.01759586308922649,,,,,,,,,,,,,2,0.1384732280367314,0.013201665210882473,4.1516748932476135
ENSG00000265692,ENSG00000265692,,,,3575.0,0.21639991229993427,0.013701391895344897,10859.0,0.06485229523727498,0.007957586930654433,,,,,,,,,,,,,2,0.14062610376860463,0.010829489412999665,4.151455593181605
ENSG00000226212,TRGV6,,,,,,,,,,2408.0,0.19739913304434809,,2684.0,0.1053684561520507,0.0,,,,,,,2,0.1513837945981994,0.0,4.1513837945982
ENSG00000137814,ENSG00000137814,,,,4168.0,0.0863845647884236,0.005431712080308579,9473.0,0.18422185858237883,0.02565587121742263,,,,,,,,,,,,,2,0.13530321168540121,0.015543791648865605,4.150847003334267
ENSG00000144410,CPO,,,,,,,,,,2736.0,0.0880293431143715,,2360.0,0.21340446815605196,0.0,,,,,,,2,0.15071690563521173,0.0,4.150716905635211
ENSG00000279058,AGAP14P,,,,,,,,,,2452.0,0.18272757585861954,,2645.0,0.11837279093031006,0.0,,,,,,,2,0.1505501833944648,0.0,4.150550183394465
ENSG00000231806,ENSG00000231806,,,,4323.0,0.052400789300592,0.003501760111441848,9146.0,0.21238480751011968,0.03104880365302712,,,,,,,,,,,,,2,0.13239279840535584,0.017275281882234483,4.14966808028759
ENSG00000136940,ENSG00000136940,,,,3909.0,0.14317035737776806,0.008696467256737858,10102.0,0.1300490913788649,0.017222466961422878,,,,,,,,,,,,,2,0.13660972437831648,0.012959467109080369,4.149569191487397
ENSG00000241570,ENSG00000241570,,,,3819.0,0.16290287217715416,0.010299473405867485,10340.0,0.10955128757212984,0.013987948765801766,,,,,,,,,,,,,2,0.136227079874642,0.012143711085834626,4.148370790960477
ENSG00000205356,ENSG00000205356,,,,4032.0,0.11620258715194032,0.006915573731272236,9841.0,0.1525277753854104,0.020642572065966758,,,,,,,,,,,,,2,0.13436518126867536,0.013779072898619496,4.148144254167295
ENSG00000197016,ENSG00000197016,,,,4143.0,0.09186581889936418,0.005698613397407551,9587.0,0.17440358280940482,0.024141418209270137,,,,,,,,,,,,,2,0.1331347008543845,0.014920015803338845,4.1480547166577235
ENSG00000159871,ENSG00000159871,,,,4049.0,0.11247533435650081,0.006729179936560619,9813.0,0.15493928171561455,0.021004551994389626,,,,,,,,,,,,,2,0.13370730803605768,0.013866865965475123,4.147574174001533
ENSG00000172362,OR5B12,,,,,,,,,,2572.0,0.1427142380793598,,2543.0,0.15238412804268087,0.0,,,,,,,2,0.14754918306102033,0.0,4.14754918306102
ENSG00000226091,ENSG00000226091,,,,3778.0,0.17189212891909667,0.010703322399577216,10462.0,0.0990440099905262,0.012529548562185583,,,,,,,,,,,,,2,0.13546806945481144,0.011616435480881399,4.147084504935693
ENSG00000253451,IGLV2-28,,,,,,,,,,2999.0,0.00033344448149386086,,2122.0,0.29276425475158385,0.0,,,,,,,2,0.14654884961653886,0.0,4.146548849616539
ENSG00000122335,ENSG00000122335,,,,3893.0,0.14667836000877,0.008993065906904104,10216.0,0.120230815605891,0.015571141057859578,,,,,,,,,,,,,2,0.1334545878073305,0.012282103482381842,4.145736691289712
ENSG00000169208,ENSG00000169208,,,,3548.0,0.22231966673975,0.014012623575607414,11041.0,0.04917750409094823,0.005909077750470616,,,,,,,,,,,,,2,0.13574858541534912,0.009960850663039015,4.145709436078389
ENSG00000292354,ENSG00000292354,,,,3934.0,0.13768910326682748,0.008300257257001831,10126.0,0.12798208595297567,0.01685147992279048,,,,,,,,,,,,,2,0.13283559460990157,0.012575868589896155,4.145411463199798
ENSG00000253930,TNFRSF10A-AS1,,,,,,,,,,2409.0,0.19706568856285434,,2720.0,0.09336445481827271,0.0,,,,,,,2,0.14521507169056352,0.0,4.145215071690563
ENSG00000229937,PRPS1L1,,,,,,,,,,2177.0,0.27442480826942317,,2956.0,0.014671557185728545,0.0,,,,,,,2,0.14454818272757586,0.0,4.144548182727576
ENSG00000182310,ENSG00000182310,,,,4039.0,0.11466783600087704,0.0068087536848730115,9907.0,0.14684351046421495,0.01986692151523682,,,,,,,,,,,,,2,0.130755673232546,0.013337837600054917,4.144093510832601
ENSG00000259261,IGHV4OR15-8,,,,,,,,,,2292.0,0.2360786928976325,,2845.0,0.05168389463154388,0.0,,,,,,,2,0.1438812937645882,0.0,4.143881293764588
ENSG00000135119,ENSG00000135119,,,,4404.0,0.03464152598114445,0.002920095945452074,9104.0,0.2160020670054259,0.03157671243153916,,,,,,,,,,,,,2,0.12532179649328518,0.017248404188495617,4.142570200681781
ENSG00000284239,MIR1539,,,,,,,,,,2531.0,0.15638546182060686,,2618.0,0.12737579193064352,0.0,,,,,,,2,0.1418806268756252,0.0,4.141880626875626
ENSG00000119682,ENSG00000119682,,,,4214.0,0.07629905722429287,0.004861073668808895,9547.0,0.17784859185255364,0.024650213852769394,,,,,,,,,,,,,2,0.12707382453842325,0.014755643760789144,4.141829468299212
ENSG00000205609,ENSG00000205609,,,,3993.0,0.12475334356500767,0.007314738242919411,10072.0,0.13263284816122645,0.017607851413284317,,,,,,,,,,,,,2,0.12869309586311706,0.012461294828101864,4.141154390691218
ENSG00000251247,ENSG00000251247,,,,4518.0,0.009647007235255467,0.0017649783855109482,8877.0,0.23555249332529493,0.03506787977311468,,,,,,,,,,,,,2,0.1225997502802752,0.018416429079312815,4.141016179359588
ENSG00000122543,OCM,,,,,,,,,,2263.0,0.2457485828609537,,2895.0,0.03501167055685228,0.0,,,,,,,2,0.14038012670890299,0.0,4.140380126708903
ENSG00000231607,ENSG00000231607,,,,3697.0,0.18965139223854421,0.012029840679584416,10794.0,0.07045043493239167,0.008605186730360384,,,,,,,,,,,,,2,0.13005091358546794,0.0103175137049724,4.14036842729044
ENSG00000232077,LINC01031,,,,,,,,,,2393.0,0.20240080026675555,,2773.0,0.07569189729909975,0.0,,,,,,,2,0.13904634878292765,0.0,4.139046348782927
ENSG00000106686,ENSG00000106686,,,,4391.0,0.03749177811883364,0.0030381593342397313,9206.0,0.20721729394539656,0.03015574241955475,,,,,,,,,,,,,2,0.1223545360321151,0.01659695087689724,4.138951486909012
ENSG00000188779,SKOR1,,,,,,,,,,2255.0,0.24841613871290436,,2914.0,0.02867622540846948,0.0,,,,,,,2,0.13854618206068692,0.0,4.138546182060687
ENSG00000174990,ENSG00000174990,,,,3536.0,0.2249506687130015,0.014168888764377005,11234.0,0.032555335457755574,0.0037908790698020873,,,,,,,,,,,,,2,0.12875300208537854,0.008979883917089546,4.1377328860024685
ENSG00000111245,MYL2,,,,,,,,,,2317.0,0.22774258086028676,,2861.0,0.04634878292764255,0.0,,,,,,,2,0.13704568189396465,0.0,4.137045681893965
ENSG00000280711,ENSG00000280711,,,,3518.0,0.2288971716728787,0.014377480427641672,11295.0,0.0273016966669537,0.003188292153763582,,,,,,,,,,,,,2,0.1280994341699162,0.008782886290702627,4.136882320460619
ENSG00000095485,ENSG00000095485,,,,3818.0,0.16312212234159174,0.010300338878808433,10591.0,0.08793385582637159,0.011038765739167998,,,,,,,,,,,,,2,0.12552798908398166,0.010669552308988216,4.13619754139297
ENSG00000111450,ENSG00000111450,,,,4021.0,0.11861433896075424,0.007044302830000701,10114.0,0.12901558866592022,0.017042749090590142,,,,,,,,,,,,,2,0.12381496381333723,0.012043525960295422,4.135858489773632
ENSG00000262664,ENSG00000262664,,,,3908.0,0.14338960754220564,0.008706413853310592,10383.0,0.10584790285074497,0.013450890525932326,,,,,,,,,,,,,2,0.1246187551964753,0.011078652189621459,4.135697407386097
ENSG00000115318,ENSG00000115318,,,,4398.0,0.035957026967770256,0.002978765643835652,9271.0,0.20161915425027988,0.028988347856765104,,,,,,,,,,,,,2,0.11878809060902507,0.015983556750300377,4.134771647359325
ENSG00000173085,ENSG00000173085,,,,3693.0,0.19052839289629464,0.012094710169475076,10930.0,0.05873740418568596,0.0071092303044783325,,,,,,,,,,,,,2,0.1246328985409903,0.009601970236976703,4.134234868777967
ENSG00000003509,ENSG00000003509,,,,4475.0,0.019074764306073244,0.0022062378617785905,9115.0,0.21505468951856,0.03149458397947758,,,,,,,,,,,,,2,0.11706472691231662,0.016850410920628087,4.133915137832944
ENSG00000187522,ENSG00000187522,,,,4077.0,0.10633632975224727,0.006450960145825811,10029.0,0.13633623288261132,0.018083103867514213,,,,,,,,,,,,,2,0.1213362813174293,0.012267032006670012,4.133603313324099
