gene,rank_in_group,scores,log2fc,n_groups,agg_rank,symbol
ENSG00000151718,4575.0,12.374942,4.5855064,1,4573.76250576973,ENSG00000151718
ENSG00000143190,4576.0,12.372425,2.0064085,1,4574.762757539749,ENSG00000143190
ENSG00000182541,4577.0,12.372172,2.1763055,1,4575.762782812119,ENSG00000182541
ENSG00000165943,4578.0,12.370155,2.7795725,1,4576.762984514236,ENSG00000165943
ENSG00000144847,4579.0,12.367713,9.372944,1,4577.763228654861,ENSG00000144847
ENSG00000020256,4580.0,12.357523,3.4537945,1,4578.7642476558685,ENSG00000020256
ENSG00000119718,4581.0,12.356248,6.0453506,1,4579.764375209808,ENSG00000119718
ENSG00000162129,4582.0,12.356234,3.6665022,1,4580.76437664032,ENSG00000162129
ENSG00000164199,4583.0,12.354595,3.8663235,1,4581.764540433884,ENSG00000164199
ENSG00000076984,4584.0,12.353591,1.4717456,1,4582.764640927315,ENSG00000076984
ENSG00000255302,4585.0,12.3527775,14.350782,1,4583.76472222805,ENSG00000255302
ENSG00000186832,4586.0,12.352529,11.404062,1,4584.764747142792,KRT16
ENSG00000144524,4587.0,12.350731,3.4832063,1,4585.7649269104,ENSG00000144524
ENSG00000140400,4588.0,12.347486,3.7471008,1,4586.765251398087,ENSG00000140400
ENSG00000143341,4589.0,12.34488,9.279269,1,4587.7655119895935,ENSG00000143341
ENSG00000153558,4590.0,12.33939,6.9127064,1,4588.766061067581,ENSG00000153558
ENSG00000140332,4591.0,12.336884,2.2551372,1,4589.766311645508,ENSG00000140332
ENSG00000149243,4592.0,12.331876,6.4016347,1,4590.766812443733,ENSG00000149243
ENSG00000144485,4593.0,12.330403,6.9149785,1,4591.766959667206,ENSG00000144485
ENSG00000259956,4594.0,12.328121,1.8812363,1,4592.767187833786,ENSG00000259956
ENSG00000105767,4595.0,12.325107,6.972091,1,4593.767489314079,ENSG00000105767
ENSG00000104164,4596.0,12.324487,7.167317,1,4594.76755130291,ENSG00000104164
ENSG00000020922,4597.0,12.3193245,2.0980828,1,4595.768067598343,ENSG00000020922
ENSG00000144061,4598.0,12.318515,6.2585855,1,4596.7681485414505,ENSG00000144061
ENSG00000157184,4599.0,12.318268,2.9042215,1,4597.768173217773,ENSG00000157184
ENSG00000122406,4600.0,12.31797,178.0732,1,4598.768203020096,ENSG00000122406
ENSG00000189241,4601.0,12.3159685,1.5594496,1,4599.768403172493,ENSG00000189241
ENSG00000054277,4602.0,12.31379,3.0686152,1,4600.768620967865,ENSG00000054277
ENSG00000156958,4603.0,12.308924,3.617059,1,4601.769107580185,ENSG00000156958
ENSG00000108469,4604.0,12.303771,4.4979553,1,4602.769622921944,ENSG00000108469
ENSG00000261609,4605.0,12.3029375,2.8991394,1,4603.769706249237,ENSG00000261609
ENSG00000161642,4606.0,12.302649,1.3706876,1,4604.769735097885,ENSG00000161642
ENSG00000188177,4607.0,12.300566,1.1637329,1,4605.769943475723,ENSG00000188177
ENSG00000197535,4608.0,12.288681,7.715886,1,4606.771131873131,ENSG00000197535
ENSG00000119661,4609.0,12.287285,2.1134074,1,4607.771271467209,ENSG00000119661
ENSG00000115145,4610.0,12.286413,2.7387564,1,4608.771358728409,ENSG00000115145
ENSG00000182118,4611.0,12.285861,6.003499,1,4609.77141392231,ENSG00000182118
ENSG00000108443,4612.0,12.285661,2.465426,1,4610.771433949471,ENSG00000108443
ENSG00000163728,4613.0,12.27722,2.2426715,1,4611.77227807045,ENSG00000163728
ENSG00000198722,4614.0,12.275592,5.843107,1,4612.77244079113,ENSG00000198722
ENSG00000091732,4615.0,12.264842,5.3882947,1,4613.773515820503,ENSG00000091732
ENSG00000121390,4616.0,12.26312,2.9154694,1,4614.773688077927,ENSG00000121390
ENSG00000179119,4617.0,12.262033,2.9669626,1,4615.773796677589,ENSG00000179119
ENSG00000010322,4618.0,12.260422,2.5992825,1,4616.773957848549,ENSG00000010322
ENSG00000154767,4619.0,12.260229,2.6948702,1,4617.7739770412445,ENSG00000154767
ENSG00000256073,4620.0,12.252079,4.933019,1,4618.774792075157,ENSG00000256073
ENSG00000029363,4621.0,12.251621,3.4856997,1,4619.774837851524,ENSG00000029363
ENSG00000070159,4622.0,12.248859,4.952562,1,4620.775114059448,ENSG00000070159
ENSG00000118816,4623.0,12.248232,11.980105,1,4621.775176763535,ENSG00000118816
ENSG00000113916,4624.0,12.246389,2.4155838,1,4622.775361061096,ENSG00000113916
ENSG00000180318,4625.0,12.245688,12.653856,1,4623.775431156158,ENSG00000180318
ENSG00000023330,4626.0,12.243824,4.1934333,1,4624.775617599487,ENSG00000023330
ENSG00000036054,4627.0,12.240987,3.3583977,1,4625.775901317596,ENSG00000036054
ENSG00000137198,4628.0,12.239809,12.284755,1,4626.776019096375,ENSG00000137198
ENSG00000136897,4629.0,12.236758,2.5976415,1,4627.7763241529465,ENSG00000136897
ENSG00000114209,4630.0,12.2363825,2.0004628,1,4628.776361703873,ENSG00000114209
ENSG00000152127,4631.0,12.232939,1.941345,1,4629.77670609951,ENSG00000152127
ENSG00000140403,4632.0,12.228675,4.6540003,1,4630.777132511139,ENSG00000140403
ENSG00000240857,4633.0,12.227414,1.876142,1,4631.777258634567,ENSG00000240857
ENSG00000153936,4634.0,12.225965,3.1884363,1,4632.777403593063,ENSG00000153936
ENSG00000183401,4635.0,12.225382,2.194396,1,4633.777461767197,ENSG00000183401
ENSG00000133121,4636.0,12.223794,4.800819,1,4634.77762055397,ENSG00000133121
ENSG00000116138,4637.0,12.222751,3.0522876,1,4635.777724981308,ENSG00000116138
ENSG00000168591,4638.0,12.221117,2.7338781,1,4636.777888298035,ENSG00000168591
ENSG00000144118,4639.0,12.219556,4.64138,1,4637.778044462204,ENSG00000144118
ENSG00000112697,4640.0,12.217395,3.0809987,1,4638.778260469437,ENSG00000112697
ENSG00000139154,4641.0,12.215653,2.1079946,1,4639.778434634209,ENSG00000139154
ENSG00000188372,4642.0,12.211248,5.18918,1,4640.778875112534,ENSG00000188372
ENSG00000114650,4643.0,12.211029,3.4618213,1,4641.778897047043,ENSG00000114650
ENSG00000143493,4644.0,12.210302,4.3220053,1,4642.7789697647095,ENSG00000143493
ENSG00000243943,4645.0,12.209703,3.8776054,1,4643.779029607773,ENSG00000243943
ENSG00000169136,4646.0,12.208702,0.59672177,1,4644.779129743576,ENSG00000169136
ENSG00000169972,4647.0,12.204908,2.219894,1,4645.779509186745,ENSG00000169972
ENSG00000163322,4648.0,12.201669,3.7529693,1,4646.779833078384,ENSG00000163322
ENSG00000143401,4649.0,12.199312,7.5341907,1,4647.78006875515,ENSG00000143401
ENSG00000161395,4650.0,12.195329,2.1486683,1,4648.780467152596,ENSG00000161395
ENSG00000114982,4651.0,12.194446,2.5850997,1,4649.780555486679,ENSG00000114982
ENSG00000173598,4652.0,12.193776,2.664645,1,4650.7806223630905,ENSG00000173598
ENSG00000143622,4653.0,12.192898,4.0392447,1,4651.780710220337,ENSG00000143622
ENSG00000100296,4654.0,12.1890545,6.387792,1,4652.781094551086,ENSG00000100296
ENSG00000114988,4655.0,12.188083,3.9628015,1,4653.781191706657,ENSG00000114988
ENSG00000104973,4656.0,12.184518,2.5386157,1,4654.7815482616425,ENSG00000104973
ENSG00000166938,4657.0,12.182097,3.7776482,1,4655.7817902565,ENSG00000166938
ENSG00000176658,4658.0,12.179966,5.094932,1,4656.78200340271,ENSG00000176658
ENSG00000105649,4659.0,12.179837,4.0443535,1,4657.782016277313,ENSG00000105649
ENSG00000140398,4660.0,12.171337,2.7012653,1,4658.782866239548,ENSG00000140398
ENSG00000132467,4661.0,12.17007,2.6876578,1,4659.782993078232,ENSG00000132467
ENSG00000171161,4662.0,12.168254,2.9524574,1,4660.78317463398,ENSG00000171161
ENSG00000071655,4663.0,12.167204,2.4795349,1,4661.783279657364,ENSG00000071655
ENSG00000258484,4664.0,12.16485,9.866549,1,4662.7835149765015,ENSG00000258484
ENSG00000157978,4665.0,12.163256,1.8933513,1,4663.783674478531,ENSG00000157978
ENSG00000186314,4666.0,12.161391,2.9682493,1,4664.78386092186,ENSG00000186314
ENSG00000183431,4667.0,12.160493,7.055858,1,4665.783950686455,ENSG00000183431
ENSG00000167325,4668.0,12.158732,3.2895112,1,4666.784126758575,ENSG00000167325
ENSG00000204316,4669.0,12.157622,4.6167736,1,4667.784237742424,ENSG00000204316
ENSG00000140104,4670.0,12.157394,4.8133845,1,4668.784260511398,ENSG00000140104
ENSG00000151575,4671.0,12.1573105,3.7624218,1,4669.784268975258,ENSG00000151575
ENSG00000105229,4672.0,12.155561,3.5309045,1,4670.784443855286,ENSG00000105229
ENSG00000113369,4673.0,12.155217,6.5052466,1,4671.78447830677,ENSG00000113369
ENSG00000107863,4674.0,12.150223,3.6510565,1,4672.784977674484,ENSG00000107863
ENSG00000162065,4675.0,12.14738,2.9113336,1,4673.78526198864,ENSG00000162065
ENSG00000196700,4676.0,12.144429,3.116738,1,4674.785557031632,ENSG00000196700
ENSG00000081177,4677.0,12.143004,3.1488118,1,4675.785699605942,ENSG00000081177
ENSG00000169683,4678.0,12.142737,2.8751833,1,4676.785726308823,ENSG00000169683
ENSG00000104312,4679.0,12.141825,2.7967114,1,4677.785817503929,ENSG00000104312
ENSG00000175606,4680.0,12.13898,4.904234,1,4678.786102056503,ENSG00000175606
ENSG00000113387,4681.0,12.132038,9.481391,1,4679.786796212196,ENSG00000113387
ENSG00000130748,4682.0,12.127581,2.2743773,1,4680.78724193573,ENSG00000130748
ENSG00000184500,4683.0,12.123971,6.9662232,1,4681.787602901459,ENSG00000184500
ENSG00000226674,4684.0,12.1230135,16.782545,1,4682.787698626518,ENSG00000226674
ENSG00000198522,4685.0,12.122301,4.616932,1,4683.787769913673,ENSG00000198522
ENSG00000124275,4686.0,12.121713,3.40359,1,4684.787828683853,ENSG00000124275
ENSG00000089057,4687.0,12.120428,3.34785,1,4685.787957191467,ENSG00000089057
ENSG00000125734,4688.0,12.120213,2.0436506,1,4686.787978768349,ENSG00000125734
ENSG00000105486,4689.0,12.109611,4.454009,1,4687.789038896561,ENSG00000105486
ENSG00000124104,4690.0,12.109447,4.4041367,1,4688.789055347443,ENSG00000124104
ENSG00000120656,4691.0,12.103779,2.935303,1,4689.789622068405,ENSG00000120656
