gene,rank_in_group,scores,log2fc,n_groups,agg_rank,symbol
ENSG00000122870,243.0,33.92922,6.0540466,1,239.6070780754089,ENSG00000122870
ENSG00000139163,241.0,10.957982,3.7266753,1,239.9042017459869,ENSG00000139163
ENSG00000048471,241.0,6.6190915,33.24516,1,240.3380908370018,ENSG00000048471
ENSG00000107669,241.0,4.2074127,0.7061799,1,240.57925873994827,ENSG00000107669
ENSG00000067704,242.0,10.867866,4.4588957,1,240.91321349143985,ENSG00000067704
ENSG00000168887,242.0,6.6092076,17.948128,1,241.3390792608261,ENSG00000168887
ENSG00000131375,242.0,4.20165,0.77031845,1,241.579834997654,ENSG00000131375
ENSG00000166974,243.0,10.849754,3.9560413,1,241.91502451896667,ENSG00000166974
ENSG00000154655,243.0,5.3477187,5.28952,1,242.46522814035416,ENSG00000154655
ENSG00000284922,244.0,6.575877,7.4654922,1,243.3424122929573,ENSG00000284922
ENSG00000083857,247.0,33.613266,2.975003,1,243.63867330551147,ENSG00000083857
ENSG00000152465,245.0,6.5662003,8.44083,1,244.34337997436523,ENSG00000152465
ENSG00000239900,246.0,10.815183,8.410403,1,244.9184817075729,ENSG00000239900
ENSG00000154065,247.0,17.111967,6.125652,1,245.2888033390045,ENSG00000154065
ENSG00000131148,246.0,5.3005614,0.5087221,1,245.46994388103485,ENSG00000131148
ENSG00000003147,248.0,17.084976,0.6296724,1,246.29150235652924,ENSG00000003147
ENSG00000168566,247.0,4.1789546,1.3888708,1,246.58210453391075,ENSG00000168566
ENSG00000271605,248.0,6.5407224,80.67527,1,247.34592777490616,ENSG00000271605
ENSG00000001561,248.0,5.166628,4.0303273,1,247.48333722352984,ENSG00000001561
ENSG00000169018,248.0,4.1687984,0.72885525,1,247.5831201672554,ENSG00000169018
ENSG00000164176,251.0,33.111374,7.1911874,1,247.6888625621796,ENSG00000164176
ENSG00000163159,249.0,10.7734165,4.5839353,1,247.92265832424164,ENSG00000163159
ENSG00000055211,252.0,33.031635,1.4517155,1,248.6968364715576,ENSG00000055211
ENSG00000130396,251.0,16.775467,3.4054189,1,249.32245326042172,ENSG00000130396
ENSG00000197093,250.0,6.532427,76.07813,1,249.3467572927475,ENSG00000197093
ENSG00000115993,250.0,4.1581526,0.6700662,1,249.5841847360134,ENSG00000115993
ENSG00000165424,253.0,32.971302,2.7626102,1,249.7028698921204,ENSG00000165424
ENSG00000167113,251.0,10.665211,3.4543896,1,249.93347895145416,ENSG00000167113
ENSG00000156113,251.0,6.51585,44.248524,1,250.348415017128,ENSG00000156113
ENSG00000094975,251.0,5.109657,0.5430163,1,250.4890342950821,ENSG00000094975
ENSG00000102910,252.0,10.657672,4.5378146,1,250.93423283100128,ENSG00000102910
ENSG00000105339,252.0,6.5119057,47.330887,1,251.34880942106247,ENSG00000105339
ENSG00000175505,252.0,5.1091666,4.0213733,1,251.48908334970477,ENSG00000175505
ENSG00000134508,252.0,4.1547728,1.2560122,1,251.5845227241516,ENSG00000134508
ENSG00000134247,255.0,32.351646,1.3657613,1,251.764835357666,ENSG00000134247
ENSG00000172349,253.0,10.648985,1.2964379,1,251.93510150909424,ENSG00000172349
ENSG00000150048,254.0,16.736385,4.339015,1,252.3263614177704,ENSG00000150048
ENSG00000015568,253.0,6.508847,182.83174,1,252.3491152524948,ENSG00000015568
ENSG00000104635,253.0,4.150977,2.4375184,1,252.58490228652957,ENSG00000104635
ENSG00000131435,256.0,32.34469,0.7624603,1,252.76553106307983,ENSG00000131435
ENSG00000111615,254.0,10.5956545,4.194168,1,252.94043457508087,ENSG00000111615
ENSG00000165092,254.0,6.507163,249.3847,1,253.34928369522092,ENSG00000165092
ENSG00000108349,255.0,10.505451,2.9295995,1,253.9494549036026,ENSG00000108349
ENSG00000230724,255.0,6.5013423,25.376873,1,254.34986579418185,ENSG00000230724
ENSG00000154175,258.0,31.904951,7.438476,1,254.80950498580933,ENSG00000154175
ENSG00000136261,256.0,10.427526,6.5651937,1,254.957247376442,ENSG00000136261
ENSG00000227471,256.0,6.5007586,9.051556,1,255.34992414712903,ENSG00000227471
ENSG00000164683,256.0,5.72418,1.9081599,1,255.4275819659233,ENSG00000164683
ENSG00000173960,256.0,4.1413755,0.95919025,1,255.58586245775223,ENSG00000173960
ENSG00000137809,259.0,31.831802,9.153717,1,255.81681966781616,ENSG00000137809
ENSG00000214357,258.0,16.619333,5.8640146,1,256.33806669712067,ENSG00000214357
ENSG00000189184,260.0,31.828875,6.880738,1,256.8171124458313,ENSG00000189184
ENSG00000178896,258.0,10.388756,6.2034154,1,256.961124420166,ENSG00000178896
ENSG00000151689,259.0,16.568232,0.76879424,1,257.34317684173584,ENSG00000151689
ENSG00000125107,259.0,10.384967,3.6286952,1,257.9615032672882,ENSG00000125107
ENSG00000137841,259.0,6.4641485,35.552574,1,258.3535851240158,ENSG00000137841
ENSG00000179454,259.0,4.9758573,0.70440155,1,258.5024142861366,ENSG00000179454
ENSG00000168993,261.0,16.46317,6.2939196,1,259.3536831140518,ENSG00000168993
ENSG00000116157,263.0,31.488974,1.4678469,1,259.8511025905609,ENSG00000116157
ENSG00000047315,261.0,10.325214,4.10084,1,259.96747851371765,ENSG00000047315
ENSG00000170962,261.0,5.6788907,4.447165,1,260.4321109056473,ENSG00000170962
ENSG00000104549,261.0,4.9541273,0.5318552,1,260.5045872628689,ENSG00000104549
ENSG00000119640,261.0,4.0999794,1.4287437,1,260.5900020599365,ENSG00000119640
ENSG00000110811,264.0,31.472115,5.6172986,1,260.85278844833374,ENSG00000110811
ENSG00000139433,262.0,10.3092165,2.3078766,1,260.9690783023834,ENSG00000139433
ENSG00000163738,262.0,4.0634794,1.6610196,1,261.59365206956863,ENSG00000163738
ENSG00000126456,263.0,10.304744,2.6936474,1,261.9695255756378,ENSG00000126456
ENSG00000079150,266.0,31.354872,0.74830526,1,262.86451292037964,ENSG00000079150
ENSG00000121060,264.0,10.877704,4.777816,1,262.9122296571732,ENSG00000121060
ENSG00000134748,264.0,10.292498,3.7165532,1,262.9707502126694,ENSG00000134748
ENSG00000101445,264.0,4.898184,1.3367214,1,263.5101816058159,ENSG00000101445
ENSG00000172315,264.0,4.0550566,0.7754084,1,263.594494342804,ENSG00000172315
ENSG00000257621,265.0,10.233163,5.496998,1,263.9766837358475,ENSG00000257621
ENSG00000167637,265.0,6.433374,12.174821,1,264.35666263103485,ENSG00000167637
ENSG00000255833,265.0,4.8827977,10.142267,1,264.5117202401161,ENSG00000255833
ENSG00000132323,266.0,10.206227,3.8339024,1,264.9793772697449,ENSG00000132323
ENSG00000253506,266.0,5.6511545,6.252127,1,265.43488454818726,ENSG00000253506
ENSG00000188554,267.0,10.173364,3.705553,1,265.9826636314392,ENSG00000188554
ENSG00000188738,267.0,6.424199,11.251794,1,266.35758006572723,ENSG00000188738
ENSG00000166886,267.0,4.006641,2.8202696,1,266.59933590888977,ENSG00000166886
ENSG00000119559,268.0,10.141987,1.6961771,1,266.9858013391495,ENSG00000119559
ENSG00000070882,268.0,6.4137316,28.673523,1,267.3586268424988,ENSG00000070882
ENSG00000197106,268.0,3.9894354,5.6420126,1,267.60105645656586,ENSG00000197106
ENSG00000119699,271.0,31.034658,5.0730944,1,267.89653420448303,ENSG00000119699
ENSG00000103194,269.0,10.134052,4.1558557,1,267.9865947961807,ENSG00000103194
ENSG00000224420,270.0,16.171213,8.933364,1,268.3828786611557,ENSG00000224420
ENSG00000143127,269.0,5.632735,2.8341887,1,268.43672651052475,ENSG00000143127
ENSG00000164038,269.0,4.818759,2.3542473,1,268.51812410354614,ENSG00000164038
ENSG00000104290,269.0,3.9808822,1.2020832,1,268.6019117832184,ENSG00000104290
ENSG00000139174,272.0,30.956541,3.6757653,1,268.9043459892273,ENSG00000139174
ENSG00000167699,270.0,10.132724,4.418505,1,268.9867275953293,ENSG00000167699
ENSG00000008086,270.0,6.3888817,12.801098,1,269.3611118197441,ENSG00000008086
ENSG00000166889,270.0,3.9699593,1.5294001,1,269.6030040681362,ENSG00000166889
ENSG00000055917,271.0,10.126525,2.009481,1,269.9873474836349,ENSG00000055917
ENSG00000105642,271.0,4.7684216,9.618731,1,270.5231578350067,KCNN1
ENSG00000008196,271.0,3.965375,4.302475,1,270.6034625172615,ENSG00000008196
ENSG00000183801,274.0,30.711327,6.075523,1,270.9288673400879,ENSG00000183801
ENSG00000106785,272.0,6.361476,41.242516,1,271.36385238170624,ENSG00000106785
ENSG00000118271,272.0,5.6052732,2.8636377,1,271.4394726753235,TTR
ENSG00000150551,272.0,3.9642527,8.217839,1,271.6035747230053,ENSG00000150551
ENSG00000155254,275.0,30.660465,3.0636108,1,271.93395352363586,ENSG00000155254
ENSG00000130844,273.0,10.006914,5.2845874,1,271.9993085861206,ENSG00000130844
ENSG00000061676,273.0,5.602073,1.7435071,1,272.4397926926613,ENSG00000061676
ENSG00000186827,273.0,4.752905,0.80352134,1,272.5247095227241,TNFRSF4
ENSG00000100592,273.0,3.9556,1.5820531,1,272.6044400036335,ENSG00000100592
ENSG00000140983,274.0,9.941814,4.4825587,1,273.0058185458184,ENSG00000140983
ENSG00000078401,275.0,15.954162,6.1783795,1,273.40458381175995,EDN1
ENSG00000121879,274.0,4.700242,2.570466,1,273.5299758017063,ENSG00000121879
ENSG00000072682,274.0,3.9485376,1.085611,1,273.6051462292671,ENSG00000072682
ENSG00000149313,275.0,9.939298,3.5205798,1,274.0060702562332,ENSG00000149313
ENSG00000072274,275.0,6.349915,327.0058,1,274.3650084733963,ENSG00000072274
ENSG00000258839,275.0,3.9478269,1.8992909,1,274.605217307806,ENSG00000258839
ENSG00000080573,278.0,30.219257,8.482195,1,274.9780743122101,ENSG00000080573
ENSG00000152229,276.0,6.347965,44.285267,1,275.365203499794,ENSG00000152229
ENSG00000130940,276.0,4.6328597,2.535357,1,275.5367140173912,ENSG00000130940
ENSG00000143815,277.0,9.901068,3.3213036,1,276.00989323854446,ENSG00000143815
ENSG00000143951,277.0,6.3458595,11.880485,1,276.3654140233993,ENSG00000143951
ENSG00000100985,278.0,10.453291,4.410428,1,276.9546709060669,MMP9
ENSG00000136451,278.0,9.892665,2.9726815,1,277.01073348522186,ENSG00000136451
ENSG00000135116,278.0,3.921834,4.8748345,1,277.60781660676,ENSG00000135116
ENSG00000049323,281.0,29.877674,4.957525,1,278.012232542038,ENSG00000049323
ENSG00000128973,279.0,3.918827,1.0386943,1,278.6081172823906,ENSG00000128973
ENSG00000169155,280.0,10.434244,1.9314035,1,278.95657563209534,ENSG00000169155
ENSG00000198265,280.0,9.769536,3.57358,1,279.023046374321,ENSG00000198265
ENSG00000180979,280.0,6.3332944,6.3876696,1,279.36667054891586,ENSG00000180979
ENSG00000100614,280.0,4.529843,0.67803043,1,279.5470157265663,ENSG00000100614
ENSG00000071073,281.0,9.730689,1.1261132,1,280.0269311070442,ENSG00000071073
ENSG00000103544,281.0,6.331263,30.704424,1,280.36687368154526,ENSG00000103544
ENSG00000119139,281.0,4.5181937,3.3370712,1,280.5481806397438,ENSG00000119139
ENSG00000134532,281.0,3.8901956,2.123129,1,280.610980451107,ENSG00000134532
ENSG00000197070,282.0,9.715683,2.5785828,1,281.0284317135811,ENSG00000197070
ENSG00000182534,284.0,29.657572,1.1884453,1,281.03424286842346,ENSG00000182534
ENSG00000132561,283.0,15.631224,1.545684,1,281.43687760829926,ENSG00000132561
ENSG00000196586,282.0,5.3475037,1.1192453,1,281.4652496576309,ENSG00000196586
ENSG00000112365,282.0,4.507976,1.6318465,1,281.54920238256454,ENSG00000112365
ENSG00000166086,282.0,3.8884277,1.4391637,1,281.61115723848343,ENSG00000166086
ENSG00000115233,283.0,9.710969,5.3739753,1,282.0289031267166,ENSG00000115233
ENSG00000215386,285.0,29.581764,4.6802015,1,282.0418236255646,ENSG00000215386
ENSG00000138468,283.0,6.328877,31.833725,1,282.3671122789383,ENSG00000138468
ENSG00000151229,283.0,3.8776865,3.313375,1,282.6122313439846,ENSG00000151229
ENSG00000106460,284.0,9.669277,3.9360886,1,283.0330722928047,ENSG00000106460
ENSG00000180481,284.0,6.3178926,7.8492517,1,283.36821073293686,ENSG00000180481
ENSG00000270757,284.0,3.8736918,2.1380315,1,283.6126308143139,ENSG00000270757
ENSG00000169967,285.0,10.380026,3.9175966,1,283.9619973897934,ENSG00000169967
ENSG00000006652,285.0,9.655762,7.0577407,1,284.034423828125,ENSG00000006652
ENSG00000132964,285.0,3.8518758,3.2093828,1,284.61481243371964,ENSG00000132964
ENSG00000048405,286.0,9.631012,2.1326416,1,285.03689879179,ENSG00000048405
ENSG00000189409,288.0,29.020346,9.095901,1,285.0979654788971,ENSG00000189409
ENSG00000188676,286.0,4.4349546,8.999349,1,285.556504547596,ENSG00000188676
ENSG00000119487,286.0,3.8501904,0.95130605,1,285.61498096585274,ENSG00000119487
ENSG00000122482,287.0,9.551235,3.53411,1,286.0448764562607,ENSG00000122482
ENSG00000179094,287.0,6.3069963,48.131985,1,286.369300365448,ENSG00000179094
ENSG00000148541,288.0,15.486763,6.448846,1,286.4513237476349,ENSG00000148541
ENSG00000125851,287.0,3.8260605,4.793019,1,286.6173939406872,ENSG00000125851
ENSG00000134802,288.0,10.186172,10.991731,1,286.9813828468323,ENSG00000134802
ENSG00000143337,288.0,9.531715,3.6355326,1,287.04682844877243,ENSG00000143337
ENSG00000134138,290.0,28.953926,2.0233426,1,287.1046073436737,ENSG00000134138
ENSG00000213886,288.0,4.4038115,1.197131,1,287.5596188604832,UBD
ENSG00000154447,288.0,3.8229063,1.8109183,1,287.61770936846733,ENSG00000154447
ENSG00000110934,289.0,6.2997866,72.00437,1,288.3700213432312,ENSG00000110934
ENSG00000111181,289.0,4.3976116,6.8749247,1,288.5602388381958,ENSG00000111181
ENSG00000177917,291.0,9.449733,3.173199,1,290.0550267100334,ENSG00000177917
ENSG00000169071,293.0,28.721283,5.21959,1,290.1278717517853,ENSG00000169071
ENSG00000126091,291.0,6.2899547,13.632224,1,290.3710045218468,ENSG00000126091
ENSG00000035141,292.0,9.428197,3.817867,1,291.0571802854538,ENSG00000035141
ENSG00000168140,294.0,28.668852,5.0432935,1,291.1331148147583,ENSG00000168140
ENSG00000141098,292.0,5.157271,0.8934718,1,291.4842728972435,ENSG00000141098
ENSG00000113810,293.0,9.422629,5.3243017,1,292.05773705244064,ENSG00000113810
ENSG00000135679,293.0,6.283949,46.055202,1,292.3716050982475,ENSG00000135679
ENSG00000158467,293.0,4.3246098,0.5642362,1,292.567539036274,ENSG00000158467
ENSG00000114021,294.0,9.3758,4.542325,1,293.0624200105667,ENSG00000114021
ENSG00000185532,296.0,28.588623,3.8736107,1,293.14113759994507,ENSG00000185532
ENSG00000049239,294.0,4.2733984,0.9331863,1,293.57266014814377,ENSG00000049239
ENSG00000132122,294.0,3.7813933,1.7833356,1,293.6218606829643,ENSG00000132122
ENSG00000258227,295.0,10.026392,13.173948,1,293.99736082553864,ENSG00000258227
ENSG00000167272,295.0,9.3698,5.1052423,1,294.06302005052567,ENSG00000167272
ENSG00000172273,295.0,6.2710805,14.947956,1,294.37289196252823,ENSG00000172273
ENSG00000204160,295.0,4.2726107,1.6449895,1,294.57273894548416,ENSG00000204160
ENSG00000138175,295.0,3.7802536,0.75266606,1,294.62197464704514,ENSG00000138175
ENSG00000148229,296.0,9.353238,4.1489835,1,295.06467616558075,ENSG00000148229
ENSG00000164116,298.0,28.444834,5.9812546,1,295.1555166244507,ENSG00000164116
ENSG00000070814,296.0,6.2577915,67.921684,1,295.3742208480835,ENSG00000070814
ENSG00000227028,297.0,6.2565503,66.04468,1,296.3743449449539,ENSG00000227028
ENSG00000157224,297.0,3.7659898,1.2814217,1,296.62340101599693,ENSG00000157224
ENSG00000129460,298.0,9.331561,3.9975574,1,297.06684386730194,ENSG00000129460
ENSG00000076864,298.0,3.761813,1.527955,1,297.6238186955452,ENSG00000076864
ENSG00000100982,299.0,9.257843,3.1904113,1,298.0742157101631,ENSG00000100982
ENSG00000164610,299.0,3.7580738,0.75563616,1,298.6241926252842,ENSG00000164610
ENSG00000083099,300.0,9.228783,2.2444696,1,299.07712173461914,ENSG00000083099
ENSG00000122707,302.0,28.28494,2.092983,1,299.17150592803955,ENSG00000122707
ENSG00000244687,300.0,6.2494884,49.008915,1,299.3750511407852,ENSG00000244687
ENSG00000145545,300.0,4.1306524,1.2911892,1,299.58693474531174,ENSG00000145545
ENSG00000140367,300.0,3.7492695,1.181679,1,299.6250730454922,ENSG00000140367
ENSG00000132305,301.0,9.205394,5.7549562,1,300.0794606208801,ENSG00000132305
ENSG00000255737,301.0,3.749031,3.4057968,1,300.6250968873501,ENSG00000255737
ENSG00000141380,302.0,9.183713,3.651686,1,301.0816286802292,ENSG00000141380
ENSG00000165124,304.0,28.03062,8.506051,1,301.1969380378723,ENSG00000165124
ENSG00000282608,302.0,6.2424855,124.300224,1,301.3757514357567,ENSG00000282608
ENSG00000173404,302.0,4.1204615,8.61882,1,301.5879538655281,ENSG00000173404
ENSG00000086289,302.0,3.7319207,3.9246585,1,301.6268079280853,ENSG00000086289
ENSG00000116001,303.0,9.127054,4.444471,1,302.08729457855225,ENSG00000116001
ENSG00000102359,305.0,27.9983,4.7097588,1,302.2001700401306,ENSG00000102359
ENSG00000197077,303.0,5.0278835,1.49097,1,302.4972116351128,ENSG00000197077
ENSG00000164323,303.0,3.717475,0.6706191,1,302.6282525062561,ENSG00000164323
ENSG00000244879,304.0,9.116942,2.581441,1,303.08830577135086,ENSG00000244879
ENSG00000152377,306.0,27.99178,4.232191,1,303.20082211494446,ENSG00000152377
ENSG00000180616,304.0,3.7124965,3.0217009,1,303.6287503540516,ENSG00000180616
ENSG00000170632,305.0,9.097095,1.6339355,1,304.09029054641724,ENSG00000170632
ENSG00000165105,305.0,6.2289743,12.2563,1,304.37710255384445,ENSG00000165105
ENSG00000119630,305.0,5.019242,2.0948725,1,304.49807584285736,ENSG00000119630
ENSG00000138772,305.0,4.0817466,2.300273,1,304.5918253362179,ENSG00000138772
ENSG00000181610,306.0,9.076,3.357191,1,305.09239995479584,ENSG00000181610
ENSG00000165457,306.0,6.228568,218.20146,1,305.3771432042122,FOLR2
ENSG00000151240,306.0,3.7001607,1.5620445,1,305.62998393177986,ENSG00000151240
ENSG00000198431,307.0,9.841434,5.6905575,1,306.0158566236496,ENSG00000198431
ENSG00000170004,307.0,9.065747,3.014337,1,306.09342527389526,ENSG00000170004
ENSG00000106404,308.0,14.625025,3.6211815,1,306.5374975204468,ENSG00000106404
ENSG00000131467,308.0,9.054588,5.008225,1,307.09454119205475,ENSG00000131467
ENSG00000141458,308.0,6.225894,67.683205,1,307.37741059064865,ENSG00000141458
ENSG00000121898,309.0,14.619141,4.5518203,1,307.5380859375,ENSG00000121898
ENSG00000248323,309.0,9.780146,8.176156,1,308.021985411644,LUCAT1
ENSG00000101266,309.0,9.052342,4.2817416,1,308.09476578235626,ENSG00000101266
ENSG00000104723,311.0,27.699505,0.9193335,1,308.23004961013794,ENSG00000104723
ENSG00000254415,309.0,6.2251334,19.458603,1,308.3774866461754,ENSG00000254415
ENSG00000087237,309.0,4.971141,6.799811,1,308.5028859078884,ENSG00000087237
ENSG00000120658,309.0,4.042051,4.3211846,1,308.5957949161529,ENSG00000120658
ENSG00000179958,310.0,9.001324,4.5866766,1,309.0998676419258,ENSG00000179958
ENSG00000107719,310.0,6.2129226,29.069777,1,309.3787077665329,ENSG00000107719
ENSG00000175879,311.0,14.554071,3.759207,1,309.54459285736084,ENSG00000175879
ENSG00000111728,310.0,4.034126,0.75422245,1,309.5965874195099,ENSG00000111728
ENSG00000172613,311.0,6.211327,10.439219,1,310.3788672685623,ENSG00000172613
ENSG00000133316,312.0,8.996725,3.1196043,1,311.10032749176025,ENSG00000133316
ENSG00000163630,312.0,3.6752944,12.381434,1,311.6324705481529,ENSG00000163630
ENSG00000173120,313.0,8.9822855,2.9266584,1,312.1017714738846,ENSG00000173120
ENSG00000069431,313.0,6.202263,2.4472327,1,312.37977373600006,ENSG00000069431
ENSG00000101882,314.0,8.957468,2.2830281,1,313.10425317287445,ENSG00000101882
ENSG00000258818,316.0,27.293718,1.197436,1,313.27062821388245,ENSG00000258818
ENSG00000173210,315.0,14.439319,3.9533703,1,313.5560681819916,ENSG00000173210
ENSG00000091428,315.0,4.9312463,4.2806225,1,314.5068753659725,ENSG00000091428
ENSG00000245694,315.0,3.668505,0.6895963,1,314.6331495046616,ENSG00000245694
ENSG00000100991,316.0,8.949609,2.1987436,1,315.10503911972046,ENSG00000100991
ENSG00000155792,316.0,4.908329,2.3996015,1,315.5091671049595,ENSG00000155792
ENSG00000134824,316.0,3.6677814,1.3032619,1,315.6332218647003,ENSG00000134824
ENSG00000106603,317.0,8.9407,4.125444,1,316.1059300303459,ENSG00000106603
ENSG00000116833,318.0,14.407861,3.7919443,1,316.55921387672424,ENSG00000116833
ENSG00000233672,318.0,6.195253,23.930737,1,317.3804746866226,ENSG00000233672
ENSG00000151693,318.0,4.880176,2.90127,1,317.51198238134384,ENSG00000151693
ENSG00000111863,318.0,3.95422,3.7673514,1,317.6045779883861,ENSG00000111863
ENSG00000122970,318.0,3.6433744,0.5994746,1,317.6356625556946,ENSG00000122970
ENSG00000198121,321.0,27.033087,5.160792,1,318.2966914176941,ENSG00000198121
ENSG00000153208,319.0,6.1919875,97.61644,1,318.38080126047134,ENSG00000153208
ENSG00000180953,319.0,3.9228332,1.5741215,1,318.60771667957306,ENSG00000180953
ENSG00000108064,320.0,8.8727865,2.2992947,1,319.112721323967,ENSG00000108064
ENSG00000187730,320.0,4.8499312,5.3968215,1,319.51500687003136,ENSG00000187730
ENSG00000146094,321.0,6.1824064,85.13422,1,320.38175934553146,ENSG00000146094
ENSG00000176105,322.0,14.364729,0.795553,1,320.5635271072388,ENSG00000176105
ENSG00000154889,322.0,6.177058,52.582344,1,321.38229417800903,ENSG00000154889
ENSG00000174175,323.0,14.34186,8.760696,1,321.5658140182495,SELP
ENSG00000155016,322.0,3.606506,3.7548664,1,321.6393494009972,ENSG00000155016
ENSG00000179954,325.0,26.530794,7.057997,1,322.3469204902649,ENSG00000179954
ENSG00000166548,323.0,6.175293,11.868961,1,322.38247072696686,ENSG00000166548
ENSG00000114115,323.0,4.8171754,1.4987901,1,322.5182824730873,ENSG00000114115
ENSG00000073008,323.0,3.8253088,2.5753217,1,322.61746913194656,ENSG00000073008
ENSG00000167258,324.0,8.825781,1.5926502,1,323.1174219250679,ENSG00000167258
ENSG00000142185,324.0,6.174938,35.692207,1,323.3825061917305,ENSG00000142185
ENSG00000159640,324.0,4.8158474,6.657217,1,323.51841527223587,ENSG00000159640
ENSG00000153786,324.0,3.823847,0.9988813,1,323.61761528253555,ENSG00000153786
ENSG00000087077,324.0,3.5842395,1.6927483,1,323.64157605171204,ENSG00000087077
ENSG00000187079,327.0,26.390848,0.6517758,1,324.360915184021,ENSG00000187079
ENSG00000172113,325.0,6.16959,17.270296,1,324.38304102420807,ENSG00000172113
ENSG00000185010,325.0,4.802289,3.2091212,1,324.5197710990906,ENSG00000185010
ENSG00000136114,326.0,14.311901,4.5447855,1,324.5688098669052,ENSG00000136114
ENSG00000172817,325.0,3.7597785,3.5624707,1,324.62402215600014,ENSG00000172817
ENSG00000225470,326.0,8.821362,2.822471,1,325.11786383390427,ENSG00000225470
ENSG00000152952,328.0,26.334322,1.6886307,1,325.3665678501129,ENSG00000152952
ENSG00000103942,326.0,3.7345715,2.5804334,1,325.62654286623,ENSG00000103942
ENSG00000139173,326.0,3.5776017,2.0203958,1,325.6422398388386,ENSG00000139173
ENSG00000175352,327.0,9.418578,3.6497095,1,326.0581421852112,ENSG00000175352
ENSG00000175634,327.0,8.82053,2.4691758,1,326.1179469823837,ENSG00000175634
ENSG00000124126,327.0,6.149335,12.654829,1,326.3850665092468,ENSG00000124126
ENSG00000147601,328.0,8.814387,3.1928132,1,327.1185612678528,ENSG00000147601
ENSG00000172935,330.0,26.254425,8.426873,1,327.3745574951172,ENSG00000172935
ENSG00000101040,328.0,6.147643,19.1371,1,327.3852356672287,ENSG00000101040
ENSG00000064651,328.0,4.7600193,1.1818206,1,327.5239980816841,ENSG00000064651
ENSG00000249242,328.0,3.7281547,4.128135,1,327.62718454003334,ENSG00000249242
ENSG00000225321,329.0,6.1456265,9.57946,1,328.3854373693466,ENSG00000225321
ENSG00000144857,331.0,26.071127,2.8056498,1,328.3928873538971,ENSG00000144857
ENSG00000160145,329.0,4.741647,3.5715923,1,328.52583533525467,ENSG00000160145
ENSG00000185386,330.0,14.15904,5.2021427,1,328.584095954895,ENSG00000185386
ENSG00000148334,329.0,3.7251215,1.3076764,1,328.6274878382683,ENSG00000148334
ENSG00000139354,329.0,3.5637667,0.72605866,1,328.64362332224846,ENSG00000139354
ENSG00000146070,330.0,9.333352,8.782852,1,329.06666481494904,PLA2G7
ENSG00000116906,330.0,8.786933,4.2645154,1,329.1213067173958,ENSG00000116906
ENSG00000104517,331.0,8.775481,2.9170153,1,330.12245190143585,ENSG00000104517
ENSG00000283632,331.0,4.7390103,4.7169285,1,330.5260989665985,ENSG00000283632
ENSG00000102996,332.0,14.103256,5.450736,1,330.58967435359955,ENSG00000102996
ENSG00000145431,331.0,3.6867704,3.2641375,1,330.63132295012474,ENSG00000145431
ENSG00000151882,331.0,3.5550795,1.4107838,1,330.64449205994606,ENSG00000151882
ENSG00000169203,332.0,6.1382985,31.713423,1,331.3861701488495,ENSG00000169203
ENSG00000061918,334.0,25.955309,6.653983,1,331.4044690132141,ENSG00000061918
ENSG00000170891,333.0,14.094136,2.5824316,1,331.5905864238739,ENSG00000170891
ENSG00000105821,333.0,8.703319,4.480638,1,332.1296681165695,ENSG00000105821
ENSG00000106511,334.0,14.044654,6.21869,1,332.5955345630646,ENSG00000106511
ENSG00000131037,333.0,3.5525057,3.6695838,1,332.6447494328022,ENSG00000131037
ENSG00000131165,334.0,8.66996,3.631081,1,333.13300400972366,ENSG00000131165
ENSG00000100209,334.0,6.1354547,11.559635,1,333.3864545226097,ENSG00000100209
ENSG00000267712,334.0,3.6608627,16.671776,1,333.63391372561455,LINC01539
ENSG00000154305,335.0,8.661289,3.149882,1,334.1338710784912,ENSG00000154305
ENSG00000178764,335.0,3.6456697,0.5305258,1,334.63543301820755,ENSG00000178764
ENSG00000136478,335.0,3.5392904,1.9293842,1,334.64607095718384,ENSG00000136478
ENSG00000178623,336.0,9.208158,4.7663093,1,335.0791842341423,ENSG00000178623
ENSG00000204713,336.0,8.655949,4.3237586,1,335.1344051361084,ENSG00000204713
ENSG00000157240,338.0,25.746456,4.895232,1,335.4253544807434,ENSG00000157240
ENSG00000115520,337.0,8.647254,4.505233,1,336.13527458906174,ENSG00000115520
ENSG00000135838,337.0,6.123303,152.07043,1,336.38766968250275,ENSG00000135838
ENSG00000230630,339.0,25.527725,5.2667336,1,336.44722747802734,ENSG00000230630
ENSG00000186854,337.0,3.6090338,2.380579,1,336.63909661769867,ENSG00000186854
ENSG00000174173,338.0,8.641598,2.8097146,1,337.13584023714066,ENSG00000174173
ENSG00000139436,338.0,6.1127615,50.03206,1,337.38872385025024,ENSG00000139436
ENSG00000128606,340.0,25.433722,5.843685,1,337.45662784576416,ENSG00000128606
ENSG00000160447,339.0,13.903064,4.448761,1,337.60969364643097,ENSG00000160447
ENSG00000136630,338.0,3.608967,2.1989005,1,337.6391032934189,ENSG00000136630
ENSG00000172146,339.0,6.1026855,9.323734,1,338.3897314667702,ENSG00000172146
ENSG00000230223,339.0,4.6550317,10.153809,1,338.53449684381485,ATXN8OS
ENSG00000112787,339.0,3.6063843,3.4199617,1,338.6393615603447,ENSG00000112787
ENSG00000024048,340.0,8.635012,1.1555922,1,339.1364988088608,ENSG00000024048
