gene_symbol,ensembl_id_x,category_major,category_minor,methods_present,aggregate_rank,aggregate_score,bio_relevance_score_0to5,rationale_short,spatial_suitability,pct_expr,mean_expr,gini_proxy,ensembl_id_y,aggregate_score_y,DE_Immune,DE_Malignant,HVG,SpaPROS,scGeneFit,RandomForest,methods_count
LAG3,ENSG00000089692,Immune_lineage_state,Immune_other,,228.0,13.107962366494316,3.420349690353974,Immune other marker,Yes,16.445703080004833,0.2900251574288374,0.554283972806725,ENSG00000089692,13.107962366494316,0,0,0,0,0,0,0
CAV1,ENSG00000105974,Other,Other,,229.0,13.106932538635084,1.2623781339806226,High-ranking informative gene,Yes,16.663154848696834,0.2883601889005874,1.4320422813433842,ENSG00000105974,13.106932538635084,0,0,0,0,0,0,0
C3,ENSG00000125730,Other,Other,,230.0,13.106288961274403,1.0567219959249323,High-ranking informative gene,Yes,12.40065066963345,0.2099328369545631,0.304306721008842,ENSG00000125730,13.106288961274403,0,0,0,0,0,0,0
IRF8,ENSG00000140968,Other,Other,,231.0,13.105642716873389,1.0617023177709055,High-ranking informative gene,Yes,8.037568023914076,0.1133708717696166,4.934921174776175,ENSG00000140968,13.105642716873389,0,0,0,0,0,0,0
FBN1,ENSG00000166147,Other,Other,,232.0,13.10132234196469,0.8952011762412719,High-ranking informative gene,Yes,8.362621895201741,0.1357199393494689,0.1157890045790247,ENSG00000166147,13.10132234196469,0,0,0,0,0,0,0
PRSS23,ENSG00000150687,Other,Other,,233.0,13.10053061919666,1.2249280823872966,High-ranking informative gene,Yes,16.574095144981897,0.2824596512968338,0.576085178849956,ENSG00000150687,13.10053061919666,0,0,0,0,0,0,0
BANK1,ENSG00000153064,Other,Other,,234.0,13.096484335746052,0.9960111539557904,High-ranking informative gene,Yes,3.760454682096196,0.0600984752443743,7.321917825951487,ENSG00000153064,13.096484335746052,0,0,0,0,0,0,0
COL4A2,ENSG00000134871,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,235.0,13.095606664575952,1.780767755243359,ECM Fibroblast,Yes,9.6619945440396,0.1659928573006273,0.3827943053162729,ENSG00000134871,13.095606664575952,0,0,0,0,0,0,0
CHI3L1,ENSG00000133048,Other,Other,,236.0,13.094275607121864,1.0712187489736276,High-ranking informative gene,Yes,5.570586136466432,0.1013286329708972,7.426108697487935,ENSG00000133048,13.094275607121864,0,0,0,0,0,0,0
XCL1,ENSG00000143184,Other,Other,,237.0,13.093565481620509,0.8796844396325283,High-ranking informative gene,Yes,6.304696564880132,0.1347839960458271,1.5077699712396222,ENSG00000143184,13.093565481620509,0,0,0,0,0,0,0
CXCL3,ENSG00000163734,Cytokines_Chemokines_Checkpoints,Chemokine,,238.0,13.09338632917613,2.014222519846636,Chemokine,Yes,2.9333513138413423,0.0555710352966536,2.341378267217989,ENSG00000163734,13.09338632917613,0,0,0,0,0,0,0
FSTL1,ENSG00000163430,Other,Other,,239.0,13.092923294380194,1.11431335627204,High-ranking informative gene,Yes,13.366260138618486,0.225742441339504,0.8791480720365514,ENSG00000163430,13.092923294380194,0,0,0,0,0,0,0
TNFRSF18,ENSG00000186891,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,240.0,13.09224781454527,2.4767035342834727,TNFR superfamily,Yes,16.154643606665147,0.294304074518801,1.2658236566770693,ENSG00000186891,13.09224781454527,0,0,0,0,0,0,0
COL15A1,ENSG00000204291,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,241.0,13.08874618712437,1.6670130272743855,ECM Fibroblast,Yes,6.938228526637843,0.1151937077458652,0.13891115083059,ENSG00000204291,13.08874618712437,0,0,0,0,0,0,0
CD83,ENSG00000112149,Other,Other,,242.0,13.08751063337972,1.1529983444522844,High-ranking informative gene,Yes,13.99108279181101,0.230789275173431,1.3231454375434275,ENSG00000112149,13.08751063337972,0,0,0,0,0,0,0
CXCL9,ENSG00000138755,Cytokines_Chemokines_Checkpoints,Chemokine,,243.0,13.087085031861688,2.04331717387004,Chemokine,Yes,4.263347015376141,0.0918361630679823,1.6912975013733793,ENSG00000138755,13.087085031861688,0,0,0,0,0,0,0
CCL19,ENSG00000172724,Cytokines_Chemokines_Checkpoints,Chemokine,,244.0,13.086311230479009,1.950749314857908,Chemokine,Yes,1.294877521836483,0.0286509835772581,2.301333172350059,ENSG00000172724,13.086311230479009,0,0,0,0,0,0,0
POU2AF1,ENSG00000110777,Other,Other,,245.0,13.085468292972886,0.8449533163227421,High-ranking informative gene,Yes,4.633352156677645,0.0494264339014868,2.686687987915078,ENSG00000110777,13.085468292972886,0,0,0,0,0,0,0
HSP90AA1,ENSG00000080824,CellCycle_DDR_Stress,Stress_Senescence,,246.0,13.085238663097035,4.3735763979204565,Stress Senescence,Yes,76.11963780514186,1.8493730166798776,2.0519119715506,ENSG00000080824,13.085238663097035,0,0,0,0,0,0,0
PLEK,ENSG00000115956,Other,Other,,247.0,13.083725911650111,1.103999368304253,High-ranking informative gene,Yes,10.845898618029397,0.1622662210032383,3.2746749640153148,ENSG00000115956,13.083725911650111,0,0,0,0,0,0,0
CXCL2,ENSG00000081041,Cytokines_Chemokines_Checkpoints,Chemokine,,248.0,13.077872323104248,2.130673921453039,Chemokine,Yes,4.347630646652107,0.0808969083931725,4.006257312400028,ENSG00000081041,13.077872323104248,0,0,0,0,0,0,0
CAVIN1,ENSG00000177469,Other,Other,,249.0,13.074444630049925,1.1345657009566803,High-ranking informative gene,Yes,14.699346239966744,0.2506924328484942,0.0920558090648117,ENSG00000177469,13.074444630049925,0,0,0,0,0,0,0
FDCSP,ENSG00000181617,Other,Other,,250.0,13.07433110021116,0.9334370229999176,High-ranking informative gene,Yes,4.940706465397355,0.1589035999629834,3.9462250524824514,ENSG00000181617,13.07433110021116,0,0,0,0,0,0,0
IGHGP,ENSG00000253755,Other,Other,,251.0,13.071509151884213,0.8061264205384673,High-ranking informative gene,Yes,0.9113869995308193,0.0156834664836156,5.159155528638999,ENSG00000253755,13.071509151884213,0,0,0,0,0,0,0
CD93,ENSG00000125810,Other,Other,,252.0,13.065738099114078,0.7741313247055854,High-ranking informative gene,Yes,5.209290303730114,0.077947534872684,0.1369960448217554,ENSG00000125810,13.065738099114078,0,0,0,0,0,0,0
HSPA6,ENSG00000173110,CellCycle_DDR_Stress,Stress_Senescence,,253.0,13.065672037464807,1.6701237070979928,Stress Senescence,Yes,7.073925172992162,0.1310096408131848,3.623244872325354,ENSG00000173110,13.065672037464807,0,0,0,0,0,0,0
IGFBP6,ENSG00000167779,Other,Other,,254.0,13.06075694363808,0.8457847419664437,High-ranking informative gene,Yes,6.746623738203809,0.106261140249567,0.4833337274825088,ENSG00000167779,13.06075694363808,0,0,0,0,0,0,0
CD14,ENSG00000170458,Other,Other,,255.0,13.060625429961265,1.0380812268248742,High-ranking informative gene,Yes,8.128594345692122,0.1445752988407135,4.055578708771444,ENSG00000170458,13.060625429961265,0,0,0,0,0,0,0
CYBB,ENSG00000165168,Other,Other,,256.0,13.060425637456836,0.9307128574287488,High-ranking informative gene,Yes,7.417521443160524,0.1137026189004637,2.0792273637364995,ENSG00000165168,13.060425637456836,0,0,0,0,0,0,0
CCR7,ENSG00000126353,Immune_lineage_state,Immune_other,,257.0,13.059436573270132,2.349142177022028,Immune other marker,Yes,13.6837284830913,0.2488784962444193,4.040896995636015,ENSG00000126353,13.059436573270132,0,0,0,0,0,0,0
CHGB,ENSG00000089199,Other,Other,,258.0,13.052203683554133,0.7525014770979399,High-ranking informative gene,Yes,2.361346402915089,0.0546697546302703,2.2256602467549054,ENSG00000089199,13.052203683554133,0,0,0,0,0,0,0
LY9,ENSG00000122224,Other,Other,,259.0,13.050587893147958,1.0491266887651145,High-ranking informative gene,Yes,10.03565197602974,0.1439373690672304,2.709121844819532,ENSG00000122224,13.050587893147958,0,0,0,0,0,0,0
HLA-DMB,ENSG00000242574,Other,Other,,260.0,13.050093386439476,1.166955740506778,High-ranking informative gene,Yes,12.876010350029915,0.1933580145802407,2.977772385547974,ENSG00000242574,13.050093386439476,0,0,0,0,0,0,0
HLA-DQA2,ENSG00000237541,Other,Other,,261.0,13.048253751443909,1.0565637542871509,High-ranking informative gene,Yes,12.17757999218972,0.1971859676239492,0.6552863242260472,ENSG00000237541,13.048253751443909,0,0,0,0,0,0,0
CD163,ENSG00000177575,Other,Other,,262.0,13.047024576081082,0.8415076147645727,High-ranking informative gene,Yes,4.602167213105545,0.0684371406364555,2.526504476780928,ENSG00000177575,13.047024576081082,0,0,0,0,0,0,0
NNMT,ENSG00000166741,Other,Other,,263.0,13.044528626706896,1.1968139629194503,High-ranking informative gene,Yes,14.89600804627733,0.2738418800879801,1.4205267962996562,ENSG00000166741,13.044528626706896,0,0,0,0,0,0,0
CD19,ENSG00000177455,Other,Other,,264.0,13.043605166434244,1.0285297342826751,High-ranking informative gene,Yes,2.960883966724822,0.0439318089807554,9.050961985894364,ENSG00000177455,13.043605166434244,0,0,0,0,0,0,0
CSF1R,ENSG00000182578,Immune_lineage_state,Mono_Macrophage,,265.0,13.04309985501578,1.9773726340608524,Mono Macrophage marker,Yes,5.508216249322217,0.0786234898629348,2.638726273298685,ENSG00000182578,13.04309985501578,0,0,0,0,0,0,0
COL11A1,ENSG00000060718,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,266.0,13.04179494384977,1.6207144198390355,ECM Fibroblast,Yes,4.824675999674099,0.0878453087240759,1.0114342994887464,ENSG00000060718,13.04179494384977,0,0,0,0,0,0,0
TF,ENSG00000091513,Other,Other,,267.0,13.040623526651066,1.0146531188704997,High-ranking informative gene,Yes,2.664767475508583,0.0391985725933245,8.981492914166777,ENSG00000091513,13.040623526651066,0,0,0,0,0,0,0
LCN2,ENSG00000148346,Other,Other,,268.0,13.034771628026602,0.6963109553704336,High-ranking informative gene,Yes,2.345051567535066,0.0440991913553201,0.8614662422129454,ENSG00000148346,13.034771628026602,0,0,0,0,0,0,0
CALCRL,ENSG00000064989,Other,Other,,269.0,13.03444188721942,0.7777010672073519,High-ranking informative gene,Yes,5.193838304662847,0.0707267304882917,0.3340323110764281,ENSG00000064989,13.03444188721942,0,0,0,0,0,0,0
SOD3,ENSG00000109610,Other,Other,,270.0,13.03260667664872,0.9333736166104948,High-ranking informative gene,Yes,9.356325907945418,0.1636530197067658,0.1298941814318708,ENSG00000109610,13.03260667664872,0,0,0,0,0,0,0
KRT16,ENSG00000186832,Malignant_lineage,Epithelial_malignant,,271.0,13.031483339919196,0.7098349180058626,High-ranking informative gene,Yes,2.06522991169885,0.0348479169052692,1.5319850991658337,ENSG00000186832,13.031483339919196,0,0,0,0,0,0,0
ELN,ENSG00000049540,Other,Other,,272.0,13.028745401020505,0.7936964540056914,High-ranking informative gene,Yes,5.596433116724398,0.0889791658991627,0.2765736370057291,ENSG00000049540,13.028745401020505,0,0,0,0,0,0,0
ROBO4,ENSG00000154133,Other,Other,,273.0,13.027475004692851,0.67626834007421,High-ranking informative gene,Yes,2.0486541308812463,0.0297687363274105,0.7064050855375866,ENSG00000154133,13.027475004692851,0,0,0,0,0,0,0
GJA4,ENSG00000187513,Other,Other,,274.0,13.025373842338912,0.6712296146605101,High-ranking informative gene,Yes,2.0604538392598784,0.0367825432979221,0.5140990557977345,ENSG00000187513,13.025373842338912,0,0,0,0,0,0,0
CDH5,ENSG00000179776,Other,Other,,275.0,13.023549834092927,0.6833176406592235,High-ranking informative gene,Yes,2.650439258191668,0.0458536227473808,0.2551733381572376,ENSG00000179776,13.023549834092927,0,0,0,0,0,0,0
AGR3,ENSG00000173467,Other,Other,,276.0,13.020711509308748,0.7192974579292593,High-ranking informative gene,Yes,3.643300434622589,0.0651462839262539,0.2003002499453212,ENSG00000173467,13.020711509308748,0,0,0,0,0,0,0
MS4A7,ENSG00000166927,Other,Other,,277.0,13.01750137420857,0.9441344893276528,High-ranking informative gene,Yes,9.293113184488448,0.1345068249196477,0.7013785481089716,ENSG00000166927,13.01750137420857,0,0,0,0,0,0,0
MIR155HG,ENSG00000234883,Other,Other,,278.0,13.015923659213229,0.981432123442032,High-ranking informative gene,Yes,9.759763556319726,0.146433551629249,1.1905119937186224,ENSG00000234883,13.015923659213229,0,0,0,0,0,0,0
MMP7,ENSG00000137673,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,279.0,13.015337862273636,1.5289576298105445,ECM Fibroblast,Yes,2.427930471623114,0.0451553060923648,1.0247598958807782,ENSG00000137673,13.015337862273636,0,0,0,0,0,0,0
MNDA,ENSG00000163563,Other,Other,,280.0,13.015213512575595,0.8740739020002664,High-ranking informative gene,Yes,6.173214100089624,0.0910861358659777,1.8893118705194525,ENSG00000163563,13.015213512575595,0,0,0,0,0,0,0
ZNF683,ENSG00000176083,Other,Other,,281.0,13.01455736717338,0.8514791200163632,High-ranking informative gene,Yes,5.81753717610502,0.1175431206847743,1.408088619415897,ENSG00000176083,13.01455736717338,0,0,0,0,0,0,0
KRT81,ENSG00000205426,Malignant_lineage,Epithelial_malignant,,282.0,13.013811571434154,0.8122630410359064,High-ranking informative gene,Yes,3.439614992372327,0.0711172024761516,2.784106108500029,ENSG00000205426,13.013811571434154,0,0,0,0,0,0,0
MSR1,ENSG00000038945,Other,Other,,283.0,13.013266712882343,0.8517390818178714,High-ranking informative gene,Yes,4.417024169735996,0.0602082266724418,3.0560713094079257,ENSG00000038945,13.013266712882343,0,0,0,0,0,0,0
TREM2,ENSG00000095970,Other,Other,,284.0,13.012804035857936,0.7671690235695726,High-ranking informative gene,Yes,4.099274879825586,0.0674343143675723,1.0554973614620329,ENSG00000095970,13.012804035857936,0,0,0,0,0,0,0
RBP4,ENSG00000138207,Other,Other,,285.0,13.01230117957136,0.8413759514828785,High-ranking informative gene,Yes,0.8762688198325037,0.0148038794833443,6.191156019161189,ENSG00000138207,13.01230117957136,0,0,0,0,0,0,0
SELENOP,ENSG00000250722,Other,Other,,286.0,13.01227574283613,1.209433887800853,High-ranking informative gene,Yes,16.057155539822617,0.2679174186572724,0.8269933290236403,ENSG00000250722,13.01227574283613,0,0,0,0,0,0,0
COL2A1,ENSG00000139219,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,287.0,13.003909699095448,1.508572779381634,ECM Fibroblast,Yes,1.9416139191607584,0.0404065440448058,0.9589856493920336,ENSG00000139219,13.003909699095448,0,0,0,0,0,0,0
JUN,ENSG00000177606,Cancer_pathways,RAS_MAPK,,288.0,13.00351992338274,3.71860725008349,RAS MAPK,Yes,55.87414768177872,1.177622665661938,0.2453924359638959,ENSG00000177606,13.00351992338274,0,0,0,0,0,0,0
CALHM6,ENSG00000188820,Other,Other,,289.0,13.002880200668509,0.8309531740135814,High-ranking informative gene,Yes,6.438426593171343,0.0913610637747199,0.5382204584364996,ENSG00000188820,13.002880200668509,0,0,0,0,0,0,0
ADGRF5,ENSG00000069122,Other,Other,,290.0,12.999592810769522,0.6980576633664979,High-ranking informative gene,Yes,3.261495584942452,0.0497214184267864,0.1119228185516467,ENSG00000069122,12.999592810769522,0,0,0,0,0,0,0
BTNL9,ENSG00000165810,Other,Other,,291.0,12.998301096433584,0.6801672927794523,High-ranking informative gene,Yes,2.486648068078693,0.0333651406290954,0.4362686728051623,ENSG00000165810,12.998301096433584,0,0,0,0,0,0,0
OGN,ENSG00000106809,Other,Other,,292.0,12.997267654511518,0.7111670187248736,High-ranking informative gene,Yes,3.5592977487842035,0.0540367880183003,0.1690051534534009,ENSG00000106809,12.997267654511518,0,0,0,0,0,0,0
PPDPFL,ENSG00000168333,Other,Other,,293.0,12.994407415966547,0.6661744690102767,High-ranking informative gene,Yes,1.3328051559106626,0.0292556424387609,1.103690395266374,ENSG00000168333,12.994407415966547,0,0,0,0,0,0,0
MS4A4A,ENSG00000110079,Other,Other,,294.0,12.98866720820051,0.8080906648992987,High-ranking informative gene,Yes,4.539797325961331,0.0655876287363502,1.7908821301115776,ENSG00000110079,12.98866720820051,0,0,0,0,0,0,0
HMOX1,ENSG00000100292,CellCycle_DDR_Stress,Stress_Senescence,,295.0,12.98799979693927,1.7281837014167962,Stress Senescence,Yes,11.4606072354688,0.1748031117887117,1.1115106888726676,ENSG00000100292,12.98799979693927,0,0,0,0,0,0,0
VSIG4,ENSG00000155659,Other,Other,,296.0,12.98512429858697,0.8412497837096916,High-ranking informative gene,Yes,3.5410362953410868,0.0533554594888444,3.623143187034314,ENSG00000155659,12.98512429858697,0,0,0,0,0,0,0
GABRP,ENSG00000094755,Other,Other,,297.0,12.98420405154248,0.7162953224733928,High-ranking informative gene,Yes,3.3084134730193995,0.0536587738943511,0.539201027526991,ENSG00000094755,12.98420405154248,0,0,0,0,0,0,0
ACSM2A,ENSG00000183747,Other,Other,,298.0,12.983814205558785,0.6153018452427037,High-ranking informative gene,Yes,0.7925470794316993,0.0134318020227399,0.3645590278824275,ENSG00000183747,12.983814205558785,0,0,0,0,0,0,0
SLC11A1,ENSG00000018280,Other,Other,,299.0,12.983057960384194,0.8144086010267999,High-ranking informative gene,Yes,5.651217477053777,0.0697022613037938,0.969458049908282,ENSG00000018280,12.983057960384194,0,0,0,0,0,0,0
FGG,ENSG00000171557,Other,Other,,300.0,12.97680090448276,0.6727183006773964,High-ranking informative gene,Yes,1.3687661719217488,0.0299450285085192,1.2597734477188418,ENSG00000171557,12.97680090448276,0,0,0,0,0,0,0
FCGR1A,ENSG00000150337,Other,Other,,301.0,12.975491333472156,0.7784663744156668,High-ranking informative gene,Yes,4.380501262849748,0.0623576214407364,1.1895208242871285,ENSG00000150337,12.975491333472156,0,0,0,0,0,0,0
TNFRSF17,ENSG00000048462,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,302.0,12.973993034947048,1.9686781545962897,TNFR superfamily,Yes,1.3210054475320303,0.0146967462182515,2.98347667031496,ENSG00000048462,12.973993034947048,0,0,0,0,0,0,0
ADH1B,ENSG00000196616,Other,Other,,303.0,12.973577470987845,0.6414805316582235,High-ranking informative gene,Yes,1.4718731475160212,0.0298760991915854,0.3535573752904299,ENSG00000196616,12.973577470987845,0,0,0,0,0,0,0
SCGB1D2,ENSG00000124935,Other,Other,,304.0,12.973409544420637,0.8474060374442626,High-ranking informative gene,Yes,1.879244032016544,0.0349310526331131,5.375809993997109,ENSG00000124935,12.973409544420637,0,0,0,0,0,0,0
VTN,ENSG00000109072,Other,Other,,305.0,12.97124154067052,0.6336414735809125,High-ranking informative gene,Yes,0.9355483071632732,0.016443109347828,0.7148439393314447,ENSG00000109072,12.97124154067052,0,0,0,0,0,0,0
VPREB3,ENSG00000128218,Other,Other,,306.0,12.96949353917112,0.8018595291557506,High-ranking informative gene,Yes,1.8022649821178192,0.0301971841247524,4.2850301465885545,ENSG00000128218,12.96949353917112,0,0,0,0,0,0,0
MFAP5,ENSG00000197614,Other,Other,,307.0,12.966035200653412,0.8001569478607622,High-ranking informative gene,Yes,6.06224065224292,0.0840697694016978,0.1515990807373911,ENSG00000197614,12.966035200653412,0,0,0,0,0,0,0
SCRG1,ENSG00000164106,Other,Other,,308.0,12.965491711637268,0.7011829569948465,High-ranking informative gene,Yes,3.262619366692803,0.0466756739146017,0.2551600171679873,ENSG00000164106,12.965491711637268,0,0,0,0,0,0,0
ACAN,ENSG00000157766,Other,Other,,309.0,12.963927197417426,0.656100252630164,High-ranking informative gene,Yes,1.6828631711435378,0.0350839248561334,0.5274423272444027,ENSG00000157766,12.963927197417426,0,0,0,0,0,0,0
SCGB1B2P,ENSG00000268751,Other,Other,,310.0,12.95959538101228,0.7488981896132243,High-ranking informative gene,Yes,0.6919686127757245,0.0147278926881319,3.981699013410841,ENSG00000268751,12.95959538101228,0,0,0,0,0,0,0
TAT,ENSG00000198650,Other,Other,,311.0,12.956298522403811,0.6623156221780936,High-ranking informative gene,Yes,2.1593466332903546,0.0333606682424678,0.2993908879709523,ENSG00000198650,12.956298522403811,0,0,0,0,0,0,0
PNOC,ENSG00000168081,Other,Other,,312.0,12.95429957895458,0.8152840892168394,High-ranking informative gene,Yes,1.461759111762902,0.016105743565681,5.055245398998944,ENSG00000168081,12.95429957895458,0,0,0,0,0,0,0
OLR1,ENSG00000173391,Other,Other,,313.0,12.951984279291926,0.7820327865017517,High-ranking informative gene,Yes,3.634591126057401,0.046500608066563,2.074765869880744,ENSG00000173391,12.951984279291926,0,0,0,0,0,0,0
KRT6B,ENSG00000185479,Malignant_lineage,Epithelial_malignant,,314.0,12.94900500674718,0.6954544291767745,High-ranking informative gene,Yes,1.5791943046740895,0.0299602439956951,1.7070244981388776,ENSG00000185479,12.94900500674718,0,0,0,0,0,0,0
FCRL5,ENSG00000143297,Other,Other,,315.0,12.948655235199151,0.9016271786403136,High-ranking informative gene,Yes,2.095852964395789,0.022812584285015,6.731835310228028,ENSG00000143297,12.948655235199151,0,0,0,0,0,0,0
ITGBL1,ENSG00000198542,Other,Other,,316.0,12.946637862909744,0.7137439085104456,High-ranking informative gene,Yes,3.739945665152362,0.0527628686424626,0.1481772031967328,ENSG00000198542,12.946637862909744,0,0,0,0,0,0,0
TM4SF4,ENSG00000169903,Other,Other,,317.0,12.945963593260888,0.6181919764249747,High-ranking informative gene,Yes,0.7349532647264567,0.0141120599634003,0.529192740279883,ENSG00000169903,12.945963593260888,0,0,0,0,0,0,0
IFI6,ENSG00000126709,Other,Other,,318.0,12.94412720554727,2.1496553840172905,High-ranking informative gene,Yes,38.04394548534729,0.6851074023367274,3.463149190978573,ENSG00000126709,12.94412720554727,0,0,0,0,0,0,0
S100A7,ENSG00000143556,Other,Other,,319.0,12.94138553276434,0.7805085332576543,High-ranking informative gene,Yes,1.5884655041144384,0.0401602971527741,3.867714914768673,ENSG00000143556,12.94138553276434,0,0,0,0,0,0,0
ACSM2B,ENSG00000066813,Other,Other,,320.0,12.939060185604747,0.6086817050483291,High-ranking informative gene,Yes,0.8700880202055998,0.0114979302787906,0.1894682462714405,ENSG00000066813,12.939060185604747,0,0,0,0,0,0,0
SPINK1,ENSG00000164266,Other,Other,,321.0,12.930969439617195,0.6569697119358207,High-ranking informative gene,Yes,1.303867775839251,0.0231644960448654,1.0054420910190136,ENSG00000164266,12.930969439617195,0,0,0,0,0,0,0
ORM1,ENSG00000229314,Other,Other,,322.0,12.930328477571544,0.6639569013108121,High-ranking informative gene,Yes,0.8122132600627623,0.0161415189882374,1.668166012011478,ENSG00000229314,12.930328477571544,0,0,0,0,0,0,0
PLAC8,ENSG00000145287,Other,Other,,323.0,12.923642258654567,0.967266921458758,High-ranking informative gene,Yes,8.978735239829078,0.1158731137069299,1.8288463326500728,ENSG00000145287,12.923642258654567,0,0,0,0,0,0,0
SNORC,ENSG00000182600,Other,Other,,324.0,12.917833593156075,0.6533224043255241,High-ranking informative gene,Yes,1.916328829777968,0.0293777453408024,0.3477353729465559,ENSG00000182600,12.917833593156075,0,0,0,0,0,0,0
ID1,ENSG00000125968,Other,Other,,325.0,12.914629479057217,0.9104819815070558,High-ranking informative gene,Yes,6.621883963915366,0.107120320561606,2.454705274924822,ENSG00000125968,12.914629479057217,0,0,0,0,0,0,0
INHBA,ENSG00000122641,Other,Other,,326.0,12.91337070422641,0.7754036020191764,High-ranking informative gene,Yes,5.113206964075516,0.0778133648022986,0.4310070554732825,ENSG00000122641,12.91337070422641,0,0,0,0,0,0,0
GJB6,ENSG00000121742,Other,Other,,327.0,12.903084482315975,0.6287784487768872,High-ranking informative gene,Yes,0.9951087399316094,0.0179650602853363,0.6029474392749538,ENSG00000121742,12.903084482315975,0,0,0,0,0,0,0
LGALS1,ENSG00000100097,Other,Other,,328.0,12.89917623796347,3.007479849387258,High-ranking informative gene,Yes,60.35269890234618,1.5159337500157342,0.5569830595984413,ENSG00000100097,12.89917623796347,0,0,0,0,0,0,0
ACTG2,ENSG00000163017,Other,Other,,329.0,12.898293994359886,0.7284800421034892,High-ranking informative gene,Yes,2.265544008698072,0.0411871211952925,1.9554629788320783,ENSG00000163017,12.898293994359886,0,0,0,0,0,0,0
F13A1,ENSG00000124491,Other,Other,,330.0,12.884489969007946,0.8023432399927204,High-ranking informative gene,Yes,3.600034837234261,0.0499839773667746,2.6908073724934014,ENSG00000124491,12.884489969007946,0,0,0,0,0,0,0
MEOX1,ENSG00000005102,Other,Other,,331.0,12.877655223808937,0.7150197702126732,High-ranking informative gene,Yes,1.5013724184626085,0.0196805387025869,2.44761545787596,ENSG00000005102,12.877655223808937,0,0,0,0,0,0,0
SNCG,ENSG00000173267,Other,Other,,332.0,12.872213748414406,0.7775150619276052,High-ranking informative gene,Yes,4.708083643075682,0.0659384710562843,0.9734571428994518,ENSG00000173267,12.872213748414406,0,0,0,0,0,0,0
FRZB,ENSG00000162998,Other,Other,,333.0,12.861669510525978,0.933117199486399,High-ranking informative gene,Yes,6.266487985368357,0.1014593696093286,3.4610392182042755,ENSG00000162998,12.861669510525978,0,0,0,0,0,0,0
CASP14,ENSG00000105141,Other,Other,,334.0,12.860598462036233,0.632260621551332,High-ranking informative gene,Yes,1.1937371643053185,0.0147213810019898,0.5955285896226803,ENSG00000105141,12.860598462036233,0,0,0,0,0,0,0
APOA1,ENSG00000118137,Other,Other,,335.0,12.860353753522968,0.7231737471104387,High-ranking informative gene,Yes,0.9824661952402208,0.0128842173328757,3.1822243628256217,ENSG00000118137,12.860353753522968,0,0,0,0,0,0,0
IGLV3-1,ENSG00000211673,Other,Other,,336.0,12.858212330847977,1.8888879440986284,High-ranking informative gene,Yes,2.92408011440098,0.0534983868223163,31.840694254656142,ENSG00000211673,12.858212330847977,0,0,0,0,0,0,0
APCS,ENSG00000132703,Other,Other,,337.0,12.8561617958827,0.6680750345138929,High-ranking informative gene,Yes,0.6439269429484114,0.0116351207671816,2.041550487582323,ENSG00000132703,12.8561617958827,0,0,0,0,0,0,0
CLDN10,ENSG00000134873,Other,Other,,338.0,12.851261334732335,0.6215064436293293,High-ranking informative gene,Yes,0.9383577615391374,0.012431540416196,0.5620339429797025,ENSG00000134873,12.851261334732335,0,0,0,0,0,0,0
PYDC1,ENSG00000169900,Other,Other,,339.0,12.848832511069594,0.6275092740561022,High-ranking informative gene,Yes,1.2448692339460763,0.021773128748656,0.3875811266158734,ENSG00000169900,12.848832511069594,0,0,0,0,0,0,0
GC,ENSG00000145321,Other,Other,,340.0,12.848479166868785,0.6040098213644903,High-ranking informative gene,Yes,0.4337797556336511,0.0086203908858486,0.5710427725021542,ENSG00000145321,12.848479166868785,0,0,0,0,0,0,0
TFF2,ENSG00000160181,Other,Other,,341.0,12.844156322552662,0.6590988254751734,High-ranking informative gene,Yes,0.715006138657813,0.0106143173056336,1.765465267853764,ENSG00000160181,12.844156322552662,0,0,0,0,0,0,0
BEX1,ENSG00000133169,Other,Other,,342.0,12.843193289305283,0.7559425830754429,High-ranking informative gene,Yes,1.3134199207171946,0.023047371744169,3.701068306588611,ENSG00000133169,12.843193289305283,0,0,0,0,0,0,0
FGB,ENSG00000171564,Other,Other,,343.0,12.842471834242378,0.6408864510379553,High-ranking informative gene,Yes,1.1698568021104592,0.0163970887146503,0.8514899466663038,ENSG00000171564,12.842471834242378,0,0,0,0,0,0,0
FGA,ENSG00000171560,Other,Other,,344.0,12.842187852585184,0.6356926301719245,High-ranking informative gene,Yes,0.7585526814837209,0.0129051444619859,1.0977611828281604,ENSG00000171560,12.842187852585184,0,0,0,0,0,0,0
DEPP1,ENSG00000165507,Other,Other,,345.0,12.83027163818262,0.8324022232067501,High-ranking informative gene,Yes,6.735104975262757,0.0981047034105463,0.4687736689632563,ENSG00000165507,12.83027163818262,0,0,0,0,0,0,0
