gene,score
ENSG00000167468,
ENSG00000162511,
ENSG00000101335,
ENSG00000196405,
ENSG00000168209,
ENSG00000185664,
ENSG00000160862,
ENSG00000172543,
ENSG00000102879,
ENSG00000160213,
ENSG00000128340,
ENSG00000170421,
ENSG00000118503,
ENSG00000152583,
ENSG00000051523,
ENSG00000103187,
ENSG00000140416,
ENSG00000110848,
ENSG00000204257,
ENSG00000198467,
ENSG00000175899,
ENSG00000118785,
ENSG00000167642,
ENSG00000120885,
ENSG00000139329,
ENSG00000158869,
ENSG00000145423,
ENSG00000160307,
ENSG00000109846,
ENSG00000126264,
ENSG00000139193,
ENSG00000178980,
ENSG00000135480,
ENSG00000182492,
ENSG00000164932,
ENSG00000172116,
ENSG00000100450,
ENSG00000105369,
ENSG00000185633,
ENSG00000082074,
ENSG00000233276,
ENSG00000010278,
ENSG00000129538,
ENSG00000133110,
ENSG00000106538,
ENSG00000211459,
ENSG00000211772,
ENSG00000147168,
ENSG00000182866,
ENSG00000250722,
ENSG00000178372,
ENSG00000125868,
ENSG00000180644,
ENSG00000089692,
ENSG00000160182,
ENSG00000090382,
ENSG00000173110,
ENSG00000176046,
ENSG00000119655,
ENSG00000149131,
ENSG00000110492,
ENSG00000134539,
ENSG00000012223,
ENSG00000125730,
ENSG00000189334,
ENSG00000099953,
ENSG00000127920,
ENSG00000136167,
ENSG00000184292,
ENSG00000091986,
ENSG00000179144,
ENSG00000136490,
ENSG00000198832,
ENSG00000120215,
ENSG00000160255,
ENSG00000186847,
ENSG00000106624,
ENSG00000189171,
ENSG00000143387,
ENSG00000109610,
ENSG00000130300,
ENSG00000105974,
ENSG00000204472,
ENSG00000143248,
ENSG00000182326,
ENSG00000171476,
ENSG00000110799,
ENSG00000087245,
ENSG00000277734,
ENSG00000115461,
ENSG00000128422,
ENSG00000163359,
ENSG00000145824,
ENSG00000163220,
ENSG00000171346,
ENSG00000126353,
ENSG00000107562,
ENSG00000204262,
ENSG00000167244,
ENSG00000166426,
ENSG00000143320,
ENSG00000111799,
ENSG00000172889,
ENSG00000261371,
ENSG00000008394,
ENSG00000189143,
ENSG00000106541,
ENSG00000169508,
ENSG00000170323,
ENSG00000038427,
ENSG00000172215,
ENSG00000240583,
ENSG00000188404,
ENSG00000129226,
ENSG00000142173,
ENSG00000106565,
ENSG00000129824,
ENSG00000143546,
ENSG00000130635,
ENSG00000049768,
ENSG00000089356,
ENSG00000187498,
ENSG00000110077,
ENSG00000166741,
ENSG00000077942,
ENSG00000111796,
ENSG00000047457,
ENSG00000115165,
ENSG00000134871,
ENSG00000100234,
ENSG00000165215,
ENSG00000060718,
ENSG00000172551,
ENSG00000142156,
ENSG00000124107,
ENSG00000132965,
ENSG00000096696,
ENSG00000140379,
ENSG00000166482,
ENSG00000101443,
ENSG00000186340,
ENSG00000143184,
ENSG00000163519,
ENSG00000169429,
ENSG00000109321,
ENSG00000267795,
ENSG00000150687,
ENSG00000174059,
ENSG00000002933,
ENSG00000211751,
ENSG00000234741,
ENSG00000166920,
ENSG00000148513,
ENSG00000242574,
ENSG00000125538,
ENSG00000189129,
ENSG00000211598,
ENSG00000017427,
ENSG00000176083,
ENSG00000107317,
ENSG00000163435,
ENSG00000184113,
ENSG00000204291,
ENSG00000124664,
ENSG00000177469,
ENSG00000106333,
ENSG00000143185,
ENSG00000175061,
ENSG00000140968,
ENSG00000123500,
ENSG00000203747,
ENSG00000158517,
ENSG00000080166,
ENSG00000146674,
ENSG00000211445,
ENSG00000162618,
ENSG00000237541,
ENSG00000125968,
ENSG00000176435,
ENSG00000143110,
ENSG00000186081,
ENSG00000154096,
ENSG00000162444,
ENSG00000101825,
ENSG00000164434,
ENSG00000163430,
ENSG00000175793,
ENSG00000149564,
ENSG00000106483,
ENSG00000153064,
ENSG00000125810,
ENSG00000134545,
ENSG00000106819,
ENSG00000233041,
ENSG00000122679,
ENSG00000089012,
ENSG00000162482,
ENSG00000170458,
ENSG00000143196,
ENSG00000163520,
ENSG00000186810,
ENSG00000187955,
ENSG00000122641,
ENSG00000064989,
ENSG00000066336,
ENSG00000169245,
ENSG00000081041,
ENSG00000004799,
ENSG00000111537,
ENSG00000164035,
ENSG00000159763,
ENSG00000133048,
ENSG00000211677,
ENSG00000167779,
ENSG00000196754,
ENSG00000135218,
ENSG00000166927,
ENSG00000089199,
ENSG00000179776,
ENSG00000145287,
ENSG00000166147,
ENSG00000162998,
ENSG00000118849,
ENSG00000211666,
ENSG00000213088,
ENSG00000162576,
ENSG00000245910,
ENSG00000007264,
ENSG00000163734,
ENSG00000163508,
ENSG00000167772,
ENSG00000204482,
ENSG00000167641,
ENSG00000049540,
ENSG00000211949,
ENSG00000115956,
ENSG00000234883,
ENSG00000004776,
ENSG00000162366,
