gene,gene_nr,selection,rank,marker_rank,tree_rank,importance_score,pca_score,pre_selected,prior_selected,pca_selected,celltypes_DE_1vsall,celltypes_DE_specific,celltypes_DE,celltypes_marker,list_only_ct_marker,required_marker,required_list_marker
ENSG00000113396,1378,False,,,,,0.006765152781601909,False,False,False,,,,,False,False,False
ENSG00000135226,1379,False,,,,,0.006758888703376187,False,False,False,,,,,False,False,False
ENSG00000211798,1380,False,,,,,0.006750097096052184,False,False,False,,,,,False,False,False
ENSG00000263266,1381,False,,,,,0.0067085074766581,False,False,False,,,,,False,False,False
ENSG00000214612,1382,False,,,,,0.006697688096452503,False,False,False,,,,,False,False,False
ENSG00000198758,1383,False,,,,,0.00667722136931044,False,False,False,,,,,False,False,False
ENSG00000169474,1384,False,,,,,0.0066247618078778365,False,False,False,,,,,False,False,False
ENSG00000270318,1385,False,,,,,0.006620130754103451,False,False,False,,,,,False,False,False
ENSG00000231584,1386,False,,,,,0.006619204849049573,False,False,False,,,,,False,False,False
ENSG00000274602,1387,False,,,,,0.006597276515269351,False,False,False,,,,,False,False,False
ENSG00000147573,1388,False,,,,,0.006583576929811732,False,False,False,,,,,False,False,False
ENSG00000171101,1389,False,,,,,0.006561254949603468,False,False,False,,,,,False,False,False
ENSG00000096088,1390,False,,,,,0.006538719989757259,False,False,False,,,,,False,False,False
ENSG00000211720,1391,False,,,,,0.006536142351159123,False,False,False,,,,,False,False,False
ENSG00000196296,1392,False,,,,,0.006520949889795454,False,False,False,,,,,False,False,False
ENSG00000248909,1393,False,,,,,0.00650880076549812,False,False,False,,,,,False,False,False
ENSG00000002745,1394,False,,,,,0.006470870095458492,False,False,False,,,,,False,False,False
ENSG00000139540,1395,False,,,,,0.006470722324890242,False,False,False,,,,,False,False,False
ENSG00000292361,1396,False,,,,,0.006468742981096702,False,False,False,,,,,False,False,False
ENSG00000249993,1397,False,,,,,0.0064591552530715,False,False,False,,,,,False,False,False
ENSG00000211951,1398,False,,,,,0.00643678087951091,False,False,False,,,,,False,False,False
ENSG00000021852,1399,False,,,,,0.0064348659930111044,False,False,False,,,,,False,False,False
ENSG00000256162,1400,False,,,,,0.006422424090892805,False,False,False,,,,,False,False,False
ENSG00000267106,1401,False,,,,,0.006416382261888797,False,False,False,,,,,False,False,False
ENSG00000259490,1402,False,,,,,0.006396158134302305,False,False,False,,,,,False,False,False
ENSG00000143194,1403,False,,,,,0.006393278347604421,False,False,False,,,,,False,False,False
ENSG00000181234,1404,False,,,,,0.006370043938999093,False,False,False,,,,,False,False,False
ENSG00000233382,1405,False,,,,,0.00635550121617562,False,False,False,,,,,False,False,False
ENSG00000281344,1406,False,,,,,0.006346744061776539,False,False,False,,,,,False,False,False
ENSG00000256667,1407,False,,,,,0.0063432764347492576,False,False,False,,,,,False,False,False
ENSG00000211647,1408,False,,,,,0.006332895671904754,False,False,False,,,,,False,False,False
ENSG00000129862,1409,False,,,,,0.00630443613558991,False,False,False,,,,,False,False,False
ENSG00000237797,1410,False,,,,,0.006277159114437634,False,False,False,,,,,False,False,False
ENSG00000179676,1411,False,,,,,0.006275174250425457,False,False,False,,,,,False,False,False
ENSG00000261701,1412,False,,,,,0.006248173689427495,False,False,False,,,,,False,False,False
ENSG00000229613,1413,False,,,,,0.006238560415091445,False,False,False,,,,,False,False,False
ENSG00000197353,1414,False,,,,,0.006205615775117518,False,False,False,,,,,False,False,False
ENSG00000129437,1415,False,,,,,0.0061925109449555696,False,False,False,,,,,False,False,False
ENSG00000163209,1416,False,,,,,0.006183706373980051,False,False,False,,,,,False,False,False
ENSG00000256590,1417,False,,,,,0.006161166059115521,False,False,False,,,,,False,False,False
ENSG00000259527,1418,False,,,,,0.006129207844901231,False,False,False,,,,,False,False,False
ENSG00000125878,1419,False,,,,,0.006108135097466502,False,False,False,,,,,False,False,False
ENSG00000263934,1420,False,,,,,0.006091746089695837,False,False,False,,,,,False,False,False
ENSG00000236337,1421,False,,,,,0.006073845313382648,False,False,False,,,,,False,False,False
ENSG00000215769,1422,False,,,,,0.006032286973736949,False,False,False,,,,,False,False,False
ENSG00000127831,1423,False,,,,,0.006010805553512072,False,False,False,,,,,False,False,False
ENSG00000232117,1424,False,,,,,0.005972092947531911,False,False,False,,,,,False,False,False
ENSG00000240509,1425,False,,,,,0.005965980311435373,False,False,False,,,,,False,False,False
ENSG00000220008,1426,False,,,,,0.00591540276879725,False,False,False,,,,,False,False,False
ENSG00000213432,1427,False,,,,,0.0059143167147528986,False,False,False,,,,,False,False,False
ENSG00000127318,1428,False,,,,,0.005912947030196565,False,False,False,,,,,False,False,False
ENSG00000228548,1429,False,,,,,0.005909037043253433,False,False,False,,,,,False,False,False
ENSG00000225442,1430,False,,,,,0.005900544648471574,False,False,False,,,,,False,False,False
ENSG00000138109,1431,False,,,,,0.005880812774713315,False,False,False,,,,,False,False,False
ENSG00000112494,1432,False,,,,,0.0058805534474185425,False,False,False,,,,,False,False,False
ENSG00000243836,1433,False,,,,,0.00587977281453904,False,False,False,,,,,False,False,False
ENSG00000229806,1434,False,,,,,0.005867563006199997,False,False,False,,,,,False,False,False
ENSG00000202515,1435,False,,,,,0.005858745801136908,False,False,False,,,,,False,False,False
ENSG00000185834,1436,False,,,,,0.00585026452869867,False,False,False,,,,,False,False,False
ENSG00000214535,1437,False,,,,,0.005838598098649648,False,False,False,,,,,False,False,False
ENSG00000158497,1438,False,,,,,0.005837155599068674,False,False,False,,,,,False,False,False
ENSG00000110203,1439,False,,,,,0.005828314762315738,False,False,False,,,,,False,False,False
ENSG00000229152,1440,False,,,,,0.005827129921615636,False,False,False,,,,,False,False,False
ENSG00000163736,1441,False,,,,,0.0058153225377884175,False,False,False,,,,,False,False,False
ENSG00000187783,1442,False,,,,,0.0057861869642520805,False,False,False,,,,,False,False,False
ENSG00000241641,1443,False,,,,,0.005785174481390213,False,False,False,,,,,False,False,False
ENSG00000184068,1444,False,,,,,0.00576509119369934,False,False,False,,,,,False,False,False
ENSG00000229228,1445,False,,,,,0.005740348225012204,False,False,False,,,,,False,False,False
ENSG00000105642,1446,False,,,,,0.005730022363876101,False,False,False,,,,,False,False,False
ENSG00000221817,1447,False,,,,,0.00572166553619945,False,False,False,,,,,False,False,False
ENSG00000256797,1448,False,,,,,0.005685269190878413,False,False,False,,,,,False,False,False
ENSG00000124196,1449,False,,,,,0.005661108848434849,False,False,False,,,,,False,False,False
ENSG00000269911,1450,False,,,,,0.005649367072642263,False,False,False,,,,,False,False,False
ENSG00000210100,1451,False,,,,,0.005641457721077977,False,False,False,,,,,False,False,False
ENSG00000186715,1452,False,,,,,0.005635009359948765,False,False,False,,,,,False,False,False
ENSG00000256713,1453,False,,,,,0.005624096231647825,False,False,False,,,,,False,False,False
ENSG00000154511,1454,False,,,,,0.005614070432217502,False,False,False,,,,,False,False,False
ENSG00000244649,1455,False,,,,,0.005587815782637775,False,False,False,,,,,False,False,False
ENSG00000166143,1456,False,,,,,0.00556469175843828,False,False,False,,,,,False,False,False
ENSG00000148677,1457,False,,,,,0.005550900405347314,False,False,False,,,,,False,False,False
ENSG00000268471,1458,False,,,,,0.005530168303377393,False,False,False,,,,,False,False,False
ENSG00000163518,1459,False,,,,,0.005522565339345939,False,False,False,,,,,False,False,False
ENSG00000180383,1460,False,,,,,0.00551971289948013,False,False,False,,,,,False,False,False
ENSG00000227097,1461,False,,,,,0.005516828806561415,False,False,False,,,,,False,False,False
ENSG00000234690,1462,False,,,,,0.005473752022376521,False,False,False,,,,,False,False,False
ENSG00000165376,1463,False,,,,,0.0054626925606582385,False,False,False,,,,,False,False,False
ENSG00000229980,1464,False,,,,,0.005455046222729383,False,False,False,,,,,False,False,False
ENSG00000115850,1465,False,,,,,0.005431116386129979,False,False,False,,,,,False,False,False
ENSG00000084734,1466,False,,,,,0.005413430298414764,False,False,False,,,,,False,False,False
ENSG00000265962,1467,False,,,,,0.005406014499275981,False,False,False,,,,,False,False,False
ENSG00000224607,1468,False,,,,,0.005399600932103988,False,False,False,,,,,False,False,False
ENSG00000187848,1469,False,,,,,0.005398648082650446,False,False,False,,,,,False,False,False
ENSG00000075388,1470,False,,,,,0.0053895921619386495,False,False,False,,,,,False,False,False
ENSG00000183242,1471,False,,,,,0.0053685436019731535,False,False,False,,,,,False,False,False
ENSG00000259517,1472,False,,,,,0.005346166929637039,False,False,False,,,,,False,False,False
ENSG00000132967,1473,False,,,,,0.005334717455030667,False,False,False,,,,,False,False,False
ENSG00000226360,1474,False,,,,,0.005327398229670212,False,False,False,,,,,False,False,False
ENSG00000162877,1475,False,,,,,0.005319077985109012,False,False,False,,,,,False,False,False
ENSG00000163395,1476,False,,,,,0.005307320157827875,False,False,False,,,,,False,False,False
ENSG00000225978,1477,False,,,,,0.005289055748531661,False,False,False,,,,,False,False,False
ENSG00000100346,1478,False,,,,,0.005285340406529061,False,False,False,,,,,False,False,False
ENSG00000255987,1479,False,,,,,0.0052794808658980725,False,False,False,,,,,False,False,False
ENSG00000222037,1480,False,,,,,0.00526857305130265,False,False,False,,,,,False,False,False
ENSG00000234899,1481,False,,,,,0.00526477873755471,False,False,False,,,,,False,False,False
ENSG00000257345,1482,False,,,,,0.005249096711088621,False,False,False,,,,,False,False,False
ENSG00000235944,1483,False,,,,,0.005236205339545356,False,False,False,,,,,False,False,False
ENSG00000235552,1484,False,,,,,0.005213726395686772,False,False,False,,,,,False,False,False
ENSG00000183298,1485,False,,,,,0.005179988867408765,False,False,False,,,,,False,False,False
ENSG00000253239,1486,False,,,,,0.0051773671356500454,False,False,False,,,,,False,False,False
ENSG00000099251,1487,False,,,,,0.005161749607963662,False,False,False,,,,,False,False,False
ENSG00000159784,1488,False,,,,,0.005153862320834465,False,False,False,,,,,False,False,False
ENSG00000187689,1489,False,,,,,0.005151154281047152,False,False,False,,,,,False,False,False
ENSG00000122432,1490,False,,,,,0.005139960619026259,False,False,False,,,,,False,False,False
ENSG00000253618,1491,False,,,,,0.005106114377898574,False,False,False,,,,,False,False,False
ENSG00000223914,1492,False,,,,,0.005102859179763303,False,False,False,,,,,False,False,False
ENSG00000231160,1493,False,,,,,0.005095056698201379,False,False,False,,,,,False,False,False
ENSG00000104722,1494,False,,,,,0.005084434798007557,False,False,False,,,,,False,False,False
ENSG00000231793,1495,False,,,,,0.005082585403325316,False,False,False,,,,,False,False,False
ENSG00000214851,1496,False,,,,,0.005079075901114297,False,False,False,,,,,False,False,False
ENSG00000219507,1497,False,,,,,0.005069377587617685,False,False,False,,,,,False,False,False
ENSG00000168334,1498,False,,,,,0.005066850661288047,False,False,False,,,,,False,False,False
ENSG00000257242,1499,False,,,,,0.005039227224040085,False,False,False,,,,,False,False,False
ENSG00000139239,1500,False,,,,,0.005034799456975906,False,False,False,,,,,False,False,False
ENSG00000165300,1501,False,,,,,0.0050253327474048546,False,False,False,,,,,False,False,False
ENSG00000230937,1502,False,,,,,0.005015982477813617,False,False,False,,,,,False,False,False
ENSG00000165496,1503,False,,,,,0.005005832931330757,False,False,False,,,,,False,False,False
ENSG00000234965,1504,False,,,,,0.004964623472702722,False,False,False,,,,,False,False,False
ENSG00000231006,1505,False,,,,,0.00496255917522994,False,False,False,,,,,False,False,False
ENSG00000273142,1506,False,,,,,0.004938877732295546,False,False,False,,,,,False,False,False
ENSG00000223525,1507,False,,,,,0.004921829677948556,False,False,False,,,,,False,False,False
ENSG00000280734,1508,False,,,,,0.004920656632378865,False,False,False,,,,,False,False,False
ENSG00000110244,1509,False,,,,,0.004917670254191284,False,False,False,,,,,False,False,False
ENSG00000272752,1510,False,,,,,0.004916499676446577,False,False,False,,,,,False,False,False
ENSG00000170516,1511,False,,,,,0.004906759500546786,False,False,False,,,,,False,False,False
ENSG00000242860,1512,False,,,,,0.004852142791142851,False,False,False,,,,,False,False,False
ENSG00000237668,1513,False,,,,,0.004848629739681502,False,False,False,,,,,False,False,False
ENSG00000173578,1514,False,,,,,0.004842257534208541,False,False,False,,,,,False,False,False
ENSG00000205534,1515,False,,,,,0.004829984447634799,False,False,False,,,,,False,False,False
ENSG00000254166,1516,False,,,,,0.004823532580841821,False,False,False,,,,,False,False,False
ENSG00000223756,1517,False,,,,,0.004822797084876979,False,False,False,,,,,False,False,False
ENSG00000272645,1518,False,,,,,0.004818757403677404,False,False,False,,,,,False,False,False
ENSG00000240132,1519,False,,,,,0.00481872437999802,False,False,False,,,,,False,False,False
ENSG00000220785,1520,False,,,,,0.004812320290473514,False,False,False,,,,,False,False,False
ENSG00000270986,1521,False,,,,,0.004809014262575334,False,False,False,,,,,False,False,False
ENSG00000188599,1522,False,,,,,0.004781961111373467,False,False,False,,,,,False,False,False
ENSG00000265123,1523,False,,,,,0.0047766686266981825,False,False,False,,,,,False,False,False
ENSG00000159723,1524,False,,,,,0.0047763689095470675,False,False,False,,,,,False,False,False
ENSG00000242071,1525,False,,,,,0.004769082649428383,False,False,False,,,,,False,False,False
ENSG00000202502,1526,False,,,,,0.0047670758946339676,False,False,False,,,,,False,False,False
ENSG00000259974,1527,False,,,,,0.004756721447895363,False,False,False,,,,,False,False,False
ENSG00000211819,1528,False,,,,,0.004681362004083155,False,False,False,,,,,False,False,False
ENSG00000180747,1529,False,,,,,0.004671602561537939,False,False,False,,,,,False,False,False
ENSG00000253957,1530,False,,,,,0.0046648815735396,False,False,False,,,,,False,False,False
ENSG00000234274,1531,False,,,,,0.004659863652510733,False,False,False,,,,,False,False,False
ENSG00000106178,1532,False,,,,,0.0046491906162105,False,False,False,,,,,False,False,False
ENSG00000167165,1533,False,,,,,0.004636843272414706,False,False,False,,,,,False,False,False
ENSG00000142515,1534,False,,,,,0.004620679617678569,False,False,False,,,,,False,False,False
ENSG00000233603,1535,False,,,,,0.0046014464729882245,False,False,False,,,,,False,False,False
ENSG00000140465,1536,False,,,,,0.004598321162612437,False,False,False,,,,,False,False,False
ENSG00000261040,1537,False,,,,,0.004586877013322978,False,False,False,,,,,False,False,False
ENSG00000175766,1538,False,,,,,0.004555341408568828,False,False,False,,,,,False,False,False
ENSG00000177173,1539,False,,,,,0.0045278535963733406,False,False,False,,,,,False,False,False
ENSG00000241560,1540,False,,,,,0.0045102265655834065,False,False,False,,,,,False,False,False
ENSG00000204175,1541,False,,,,,0.004504901744317086,False,False,False,,,,,False,False,False
ENSG00000258704,1542,False,,,,,0.004494012522579797,False,False,False,,,,,False,False,False
ENSG00000225523,1543,False,,,,,0.004477654634710466,False,False,False,,,,,False,False,False
ENSG00000185674,1544,False,,,,,0.004476802515943226,False,False,False,,,,,False,False,False
ENSG00000132872,1545,False,,,,,0.004470236221266752,False,False,False,,,,,False,False,False
ENSG00000189343,1546,False,,,,,0.004459842694797494,False,False,False,,,,,False,False,False
ENSG00000162383,1547,False,,,,,0.00445544066619502,False,False,False,,,,,False,False,False
ENSG00000240032,1548,False,,,,,0.004445009660084847,False,False,False,,,,,False,False,False
ENSG00000167676,1549,False,,,,,0.004443964842072673,False,False,False,,,,,False,False,False
ENSG00000137875,1550,False,,,,,0.004442336933649039,False,False,False,,,,,False,False,False
ENSG00000146469,1551,False,,,,,0.004436568233290995,False,False,False,,,,,False,False,False
ENSG00000086967,1552,False,,,,,0.004433692565268568,False,False,False,,,,,False,False,False
ENSG00000223724,1553,False,,,,,0.004396360592300316,False,False,False,,,,,False,False,False
ENSG00000223609,1554,False,,,,,0.004361636514950223,False,False,False,,,,,False,False,False
ENSG00000226721,1555,False,,,,,0.004361385003410653,False,False,False,,,,,False,False,False
ENSG00000275158,1556,False,,,,,0.004352217591372342,False,False,False,,,,,False,False,False
ENSG00000267119,1557,False,,,,,0.00431908841682385,False,False,False,,,,,False,False,False
ENSG00000164796,1558,False,,,,,0.004315368334518461,False,False,False,,,,,False,False,False
ENSG00000142698,1559,False,,,,,0.004314966266971022,False,False,False,,,,,False,False,False
ENSG00000175868,1560,False,,,,,0.004313518808680305,False,False,False,,,,,False,False,False
ENSG00000240616,1561,False,,,,,0.004295607050124934,False,False,False,,,,,False,False,False
ENSG00000177103,1562,False,,,,,0.004287279388106991,False,False,False,,,,,False,False,False
ENSG00000108702,1563,False,,,,,0.004284995380072999,False,False,False,,,,,False,False,False
ENSG00000089558,1564,False,,,,,0.004279925411015543,False,False,False,,,,,False,False,False
ENSG00000248693,1565,False,,,,,0.004276187190875336,False,False,False,,,,,False,False,False
ENSG00000187258,1566,False,,,,,0.004254315240597723,False,False,False,,,,,False,False,False
ENSG00000234093,1567,False,,,,,0.004250675187268721,False,False,False,,,,,False,False,False
ENSG00000120055,1568,False,,,,,0.0042447153628083585,False,False,False,,,,,False,False,False
ENSG00000229487,1569,False,,,,,0.0042442658123726835,False,False,False,,,,,False,False,False
ENSG00000234546,1570,False,,,,,0.00423595367833354,False,False,False,,,,,False,False,False
ENSG00000250036,1571,False,,,,,0.004227781017982208,False,False,False,,,,,False,False,False
ENSG00000230424,1572,False,,,,,0.004224213808368192,False,False,False,,,,,False,False,False
ENSG00000096264,1573,False,,,,,0.004221890214639777,False,False,False,,,,,False,False,False
ENSG00000143632,1574,False,,,,,0.004219474685304741,False,False,False,,,,,False,False,False
ENSG00000144130,1575,False,,,,,0.004195245066300173,False,False,False,,,,,False,False,False
ENSG00000225193,1576,False,,,,,0.004184984918092739,False,False,False,,,,,False,False,False
ENSG00000229056,1577,False,,,,,0.004174446317674837,False,False,False,,,,,False,False,False
ENSG00000102145,1578,False,,,,,0.004167531662206075,False,False,False,,,,,False,False,False
ENSG00000147113,1579,False,,,,,0.004160795900985994,False,False,False,,,,,False,False,False
ENSG00000171246,1580,False,,,,,0.004147631107739964,False,False,False,,,,,False,False,False
ENSG00000234709,1581,False,,,,,0.004111237912100443,False,False,False,,,,,False,False,False
ENSG00000256582,1582,False,,,,,0.004109392525089717,False,False,False,,,,,False,False,False
ENSG00000230587,1583,False,,,,,0.0041029080693934135,False,False,False,,,,,False,False,False
ENSG00000116652,1584,False,,,,,0.004100728476937258,False,False,False,,,,,False,False,False
ENSG00000177669,1585,False,,,,,0.0040977979847913095,False,False,False,,,,,False,False,False
ENSG00000147231,1586,False,,,,,0.004097012401387537,False,False,False,,,,,False,False,False
ENSG00000131355,1587,False,,,,,0.004069450381326958,False,False,False,,,,,False,False,False
ENSG00000165716,1588,False,,,,,0.004057189419485873,False,False,False,,,,,False,False,False
ENSG00000213433,1589,False,,,,,0.004041139277876105,False,False,False,,,,,False,False,False
ENSG00000180861,1590,False,,,,,0.004008877536563723,False,False,False,,,,,False,False,False
ENSG00000232928,1591,False,,,,,0.004008356652207906,False,False,False,,,,,False,False,False
ENSG00000164265,1592,False,,,,,0.003994861400010002,False,False,False,,,,,False,False,False
ENSG00000106128,1593,False,,,,,0.003993738116420035,False,False,False,,,,,False,False,False
ENSG00000232788,1594,False,,,,,0.003985149211770526,False,False,False,,,,,False,False,False
ENSG00000231752,1595,False,,,,,0.003981554593112426,False,False,False,,,,,False,False,False
ENSG00000262943,1596,False,,,,,0.003975053710560902,False,False,False,,,,,False,False,False
ENSG00000178947,1597,False,,,,,0.003960546293957249,False,False,False,,,,,False,False,False
ENSG00000223396,1598,False,,,,,0.00395582884151854,False,False,False,,,,,False,False,False
ENSG00000248099,1599,False,,,,,0.00394207751380551,False,False,False,,,,,False,False,False
ENSG00000242094,1600,False,,,,,0.0039275765882840095,False,False,False,,,,,False,False,False
ENSG00000185897,1601,False,,,,,0.0038807361007514346,False,False,False,,,,,False,False,False
ENSG00000158578,1602,False,,,,,0.003875923593595831,False,False,False,,,,,False,False,False
ENSG00000164485,1603,False,,,,,0.0038732012077415303,False,False,False,,,,,False,False,False
ENSG00000180638,1604,False,,,,,0.0038517042548299224,False,False,False,,,,,False,False,False
ENSG00000173702,1605,False,,,,,0.0038488741026301643,False,False,False,,,,,False,False,False
ENSG00000233913,1606,False,,,,,0.0038480311324061815,False,False,False,,,,,False,False,False
ENSG00000214402,1607,False,,,,,0.003840105794552381,False,False,False,,,,,False,False,False
ENSG00000267809,1608,False,,,,,0.0038394090911176956,False,False,False,,,,,False,False,False
ENSG00000271288,1609,False,,,,,0.0038376344061548328,False,False,False,,,,,False,False,False
ENSG00000164690,1610,False,,,,,0.0038272055850189913,False,False,False,,,,,False,False,False
ENSG00000136929,1611,False,,,,,0.0038258607024278333,False,False,False,,,,,False,False,False
ENSG00000154898,1612,False,,,,,0.00382134313870043,False,False,False,,,,,False,False,False
ENSG00000234409,1613,False,,,,,0.003811004882070684,False,False,False,,,,,False,False,False
ENSG00000281026,1614,False,,,,,0.003801795786298101,False,False,False,,,,,False,False,False
ENSG00000161634,1615,False,,,,,0.0038006417112183485,False,False,False,,,,,False,False,False
ENSG00000224081,1616,False,,,,,0.003775055603468996,False,False,False,,,,,False,False,False
ENSG00000173585,1617,False,,,,,0.0037380048359546493,False,False,False,,,,,False,False,False
ENSG00000258116,1618,False,,,,,0.0037366941825974567,False,False,False,,,,,False,False,False
ENSG00000272734,1619,False,,,,,0.003735579534667176,False,False,False,,,,,False,False,False
ENSG00000205361,1620,False,,,,,0.0037267644131833443,False,False,False,,,,,False,False,False
ENSG00000243284,1621,False,,,,,0.0037103218813191643,False,False,False,,,,,False,False,False
ENSG00000214182,1622,False,,,,,0.003710032601647083,False,False,False,,,,,False,False,False
ENSG00000243680,1623,False,,,,,0.003696871698461817,False,False,False,,,,,False,False,False
ENSG00000211944,1624,False,,,,,0.003695979126874055,False,False,False,,,,,False,False,False
ENSG00000181524,1625,False,,,,,0.0036903508251002384,False,False,False,,,,,False,False,False
ENSG00000218208,1626,False,,,,,0.0036899974780437482,False,False,False,,,,,False,False,False
ENSG00000261834,1627,False,,,,,0.0036783633466603246,False,False,False,,,,,False,False,False
ENSG00000116147,1628,False,,,,,0.0036782706199948822,False,False,False,,,,,False,False,False
ENSG00000178965,1629,False,,,,,0.0036756398545286085,False,False,False,,,,,False,False,False
ENSG00000240914,1630,False,,,,,0.003674700208117808,False,False,False,,,,,False,False,False
ENSG00000236502,1631,False,,,,,0.0036683756297410126,False,False,False,,,,,False,False,False
ENSG00000230701,1632,False,,,,,0.003667688175938338,False,False,False,,,,,False,False,False
ENSG00000260448,1633,False,,,,,0.00365158870365601,False,False,False,,,,,False,False,False
ENSG00000170290,1634,False,,,,,0.00365109712294771,False,False,False,,,,,False,False,False
ENSG00000240342,1635,False,,,,,0.003645510270513541,False,False,False,,,,,False,False,False
ENSG00000256379,1636,False,,,,,0.003612752605535776,False,False,False,,,,,False,False,False
ENSG00000227525,1637,False,,,,,0.0036106914344373195,False,False,False,,,,,False,False,False
ENSG00000211665,1638,False,,,,,0.0036079748781753223,False,False,False,,,,,False,False,False
ENSG00000286237,1639,False,,,,,0.0035900906685765945,False,False,False,,,,,False,False,False
ENSG00000178803,1640,False,,,,,0.003587419540566001,False,False,False,,,,,False,False,False
ENSG00000263883,1641,False,,,,,0.00358683367768843,False,False,False,,,,,False,False,False
ENSG00000255245,1642,False,,,,,0.0035619461920809318,False,False,False,,,,,False,False,False
ENSG00000167800,1643,False,,,,,0.003552343149312935,False,False,False,,,,,False,False,False
ENSG00000186231,1644,False,,,,,0.003550843198295991,False,False,False,,,,,False,False,False
ENSG00000166926,1645,False,,,,,0.003547535534941057,False,False,False,,,,,False,False,False
ENSG00000230076,1646,False,,,,,0.0035449417811475384,False,False,False,,,,,False,False,False
ENSG00000215595,1647,False,,,,,0.003522680608073271,False,False,False,,,,,False,False,False
ENSG00000196228,1648,False,,,,,0.003516070645710713,False,False,False,,,,,False,False,False
ENSG00000139610,1649,False,,,,,0.003488590873253732,False,False,False,,,,,False,False,False
ENSG00000203804,1650,False,,,,,0.003473430074454821,False,False,False,,,,,False,False,False
ENSG00000236830,1651,False,,,,,0.0034595688299482326,False,False,False,,,,,False,False,False
ENSG00000215580,1652,False,,,,,0.00345180981777594,False,False,False,,,,,False,False,False
ENSG00000141194,1653,False,,,,,0.003441438329027752,False,False,False,,,,,False,False,False
ENSG00000262074,1654,False,,,,,0.00343823576929012,False,False,False,,,,,False,False,False
ENSG00000239247,1655,False,,,,,0.0034342159312223224,False,False,False,,,,,False,False,False
ENSG00000232888,1656,False,,,,,0.0034215297602628652,False,False,False,,,,,False,False,False
ENSG00000235385,1657,False,,,,,0.003406510456049182,False,False,False,,,,,False,False,False
ENSG00000212961,1658,False,,,,,0.0034011563885328134,False,False,False,,,,,False,False,False
ENSG00000254174,1659,False,,,,,0.0033912847314406225,False,False,False,,,,,False,False,False
ENSG00000250011,1660,False,,,,,0.003389666730316399,False,False,False,,,,,False,False,False
ENSG00000211672,1661,False,,,,,0.0033844937568410435,False,False,False,,,,,False,False,False
ENSG00000279296,1662,False,,,,,0.0033819589746998634,False,False,False,,,,,False,False,False
ENSG00000185198,1663,False,,,,,0.0033777301191710496,False,False,False,,,,,False,False,False
ENSG00000234009,1664,False,,,,,0.0033612355470120413,False,False,False,,,,,False,False,False
ENSG00000160870,1665,False,,,,,0.0033595705471173615,False,False,False,,,,,False,False,False
ENSG00000173237,1666,False,,,,,0.0033403055930403074,False,False,False,,,,,False,False,False
ENSG00000197616,1667,False,,,,,0.0033401934497849436,False,False,False,,,,,False,False,False
ENSG00000215184,1668,False,,,,,0.0033332718675190415,False,False,False,,,,,False,False,False
ENSG00000230530,1669,False,,,,,0.0033271252055992735,False,False,False,,,,,False,False,False
ENSG00000154975,1670,False,,,,,0.0033069682224962857,False,False,False,,,,,False,False,False
ENSG00000142538,1671,False,,,,,0.003306132102905204,False,False,False,,,,,False,False,False
ENSG00000106341,1672,False,,,,,0.0032855599085437497,False,False,False,,,,,False,False,False
ENSG00000101323,1673,False,,,,,0.0032805246347405548,False,False,False,,,,,False,False,False
ENSG00000243759,1674,False,,,,,0.003275384365020964,False,False,False,,,,,False,False,False
ENSG00000229331,1675,False,,,,,0.0032747457662729157,False,False,False,,,,,False,False,False
ENSG00000229816,1676,False,,,,,0.003273334283514604,False,False,False,,,,,False,False,False
ENSG00000170486,1677,False,,,,,0.003263331353371605,False,False,False,,,,,False,False,False
ENSG00000265684,1678,False,,,,,0.0032606130632188727,False,False,False,,,,,False,False,False
ENSG00000230673,1679,False,,,,,0.0032471312605278266,False,False,False,,,,,False,False,False
ENSG00000285373,1680,False,,,,,0.00324393378189992,False,False,False,,,,,False,False,False
ENSG00000233308,1681,False,,,,,0.0032408073656944947,False,False,False,,,,,False,False,False
ENSG00000241288,1682,False,,,,,0.003213683501765401,False,False,False,,,,,False,False,False
ENSG00000241563,1683,False,,,,,0.003212039208853156,False,False,False,,,,,False,False,False
ENSG00000079557,1684,False,,,,,0.003197085765830454,False,False,False,,,,,False,False,False
ENSG00000228668,1685,False,,,,,0.0031946543072803933,False,False,False,,,,,False,False,False
ENSG00000279066,1686,False,,,,,0.0031900856564946794,False,False,False,,,,,False,False,False
ENSG00000218052,1687,False,,,,,0.003188887500454767,False,False,False,,,,,False,False,False
ENSG00000165325,1688,False,,,,,0.0031858790194141456,False,False,False,,,,,False,False,False
ENSG00000183571,1689,False,,,,,0.003182641686564158,False,False,False,,,,,False,False,False
ENSG00000233747,1690,False,,,,,0.003173961437704668,False,False,False,,,,,False,False,False
ENSG00000206177,1691,False,,,,,0.003169564510170113,False,False,False,,,,,False,False,False
ENSG00000211979,1692,False,,,,,0.003165857649254435,False,False,False,,,,,False,False,False
ENSG00000174460,1693,False,,,,,0.003159997068588349,False,False,False,,,,,False,False,False
ENSG00000236670,1694,False,,,,,0.003143519924856949,False,False,False,,,,,False,False,False
ENSG00000053438,1695,False,,,,,0.0031434627766517256,False,False,False,,,,,False,False,False
ENSG00000135409,1696,False,,,,,0.003133994178929147,False,False,False,,,,,False,False,False
ENSG00000254285,1697,False,,,,,0.0031330716808789156,False,False,False,,,,,False,False,False
ENSG00000231365,1698,False,,,,,0.0031252049501590226,False,False,False,,,,,False,False,False
